MovementID,CompanyID,PartyID,PartyName,PartyType,FirstTransactionDate,LastTransactionDate,TotalSalesValue,TotalPurchaseValue,TransactionCount,DaysSinceLastTxn,Status,SalesPerson,City,State,CreatedAt,UpdatedAt
CMOV-0620,COMP-0037,PTY-0701,Neha Singh Distributors,Both,2024-04-02,2024-05-02,30000,40500,3,-1,Active,Unassigned,Mysore,Karnataka,2024-05-02 00:00:00,2024-05-01 08:00:00
CMOV-0621,COMP-0037,PTY-0702,Neha Gupta Distributors,Supplier,2024-04-17,2024-06-15,731000,261100,7,-45,Active,Unassigned,Surat,Gujarat,2024-06-15 00:00:00,2024-05-01 08:00:00
CMOV-0622,COMP-0037,PTY-0703,Vikram Kumar Traders,Customer,2024-04-03,2024-04-29,516300,930400,6,2,Active,Rajesh Kumar,Surat,Gujarat,2024-04-29 00:00:00,2024-05-01 08:00:00
CMOV-0623,COMP-0037,PTY-0704,Amit Sharma Suppliers,Both,2024-05-15,2024-05-26,117000,410400,7,-25,Active,Amit Shah,Coimbatore,Tamil Nadu,2024-05-26 00:00:00,2024-05-01 08:00:00
CMOV-0624,COMP-0037,PTY-0705,Vikram Patel Traders,Both,2024-04-06,2024-06-11,892500,0,6,-41,Active,Amit Shah,Delhi,Delhi,2024-06-11 00:00:00,2024-05-01 08:00:00
CMOV-0625,COMP-0037,PTY-0706,Vikram Sharma Suppliers,Customer,2024-04-24,2024-06-24,1049500,1038000,9,-54,Active,Rajesh Kumar,Nagpur,Maharashtra,2024-06-24 00:00:00,2024-05-01 08:00:00
CMOV-0626,COMP-0037,PTY-0707,Neha Gupta Suppliers,Supplier,2024-04-19,2024-05-26,479500,1067700,8,-25,Active,Rajesh Kumar,Chennai,Tamil Nadu,2024-05-26 00:00:00,2024-05-01 08:00:00
CMOV-0627,COMP-0037,PTY-0708,Priya Gupta Distributors,Supplier,2024-05-27,2024-06-17,80000,966900,4,-47,Active,Unassigned,Ahmedabad,Gujarat,2024-06-17 00:00:00,2024-05-01 08:00:00
CMOV-0628,COMP-0038,PTY-0710,Neha Sharma Traders,Supplier,2024-05-20,2024-05-31,0,515000,2,-30,Active,Rajesh Kumar,Surat,Gujarat,2024-05-31 00:00:00,2024-05-01 08:00:00
CMOV-0629,COMP-0038,PTY-0713,Priya Sharma Traders,Supplier,2024-04-20,2024-06-18,666000,0,4,-48,Active,Rajesh Kumar,Nagpur,Maharashtra,2024-06-18 00:00:00,2024-05-01 08:00:00
CMOV-0630,COMP-0038,PTY-0716,Rajesh Kumar Distributors,Customer,2024-05-08,2024-05-08,10500,0,1,-7,Active,Rajesh Kumar,Delhi,Delhi,2024-05-08 00:00:00,2024-05-01 08:00:00
CMOV-0631,COMP-0038,PTY-0717,Neha Sharma Distributors,Both,2024-04-28,2024-06-21,1305000,926500,11,-51,Active,Rajesh Kumar,Ahmedabad,Gujarat,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0632,COMP-0038,PTY-0718,Neha Patel Traders,Customer,2024-06-27,2024-06-27,0,188000,3,-57,Active,Amit Shah,Pune,Maharashtra,2024-06-27 00:00:00,2024-05-01 08:00:00
CMOV-0633,COMP-0038,PTY-0722,Vikram Patel Suppliers,Supplier,2024-04-15,2024-06-29,1434400,1019500,12,-59,Active,Rajesh Kumar,Mysore,Karnataka,2024-06-29 00:00:00,2024-05-01 08:00:00
CMOV-0634,COMP-0038,PTY-0723,Neha Patel Suppliers,Customer,2024-05-17,2024-05-17,0,102000,2,-16,Active,Amit Shah,Mysore,Karnataka,2024-05-17 00:00:00,2024-05-01 08:00:00
CMOV-0635,COMP-0038,PTY-0724,Rajesh Kumar Distributors,Supplier,2024-04-30,2024-04-30,270300,0,3,1,Active,Amit Shah,Ahmedabad,Gujarat,2024-04-30 00:00:00,2024-05-01 08:00:00
CMOV-0636,COMP-0038,PTY-0725,Vikram Gupta Distributors,Customer,2024-05-05,2024-05-05,1195000,0,3,-4,Active,Rajesh Kumar,Mysore,Karnataka,2024-05-05 00:00:00,2024-05-01 08:00:00
CMOV-0637,COMP-0038,PTY-0726,Amit Gupta Traders,Customer,2024-04-12,2024-06-07,1128500,49500,11,-37,Active,Unassigned,Mysore,Karnataka,2024-06-07 00:00:00,2024-05-01 08:00:00
CMOV-0638,COMP-0038,PTY-0727,Rajesh Sharma Suppliers,Both,2024-06-10,2024-06-10,0,452000,3,-40,Active,Unassigned,Mysore,Karnataka,2024-06-10 00:00:00,2024-05-01 08:00:00
CMOV-0639,COMP-0038,PTY-0728,Neha Singh Distributors,Both,2024-05-10,2024-05-10,0,1171500,3,-9,Active,Rajesh Kumar,Mumbai,Maharashtra,2024-05-10 00:00:00,2024-05-01 08:00:00
CMOV-0640,COMP-0038,PTY-0729,Amit Gupta Distributors,Customer,2024-04-01,2024-04-05,223000,277500,4,26,Active,Rajesh Kumar,Delhi,Delhi,2024-04-05 00:00:00,2024-05-01 08:00:00
CMOV-0641,COMP-0038,PTY-0730,Vikram Kumar Suppliers,Both,2024-06-03,2024-06-03,24500,0,1,-33,Active,Rajesh Kumar,Delhi,Delhi,2024-06-03 00:00:00,2024-05-01 08:00:00
CMOV-0642,COMP-0038,PTY-0731,Amit Sharma Traders,Customer,2024-04-09,2024-05-06,578000,0,6,-5,Active,Rajesh Kumar,Coimbatore,Tamil Nadu,2024-05-06 00:00:00,2024-05-01 08:00:00
CMOV-0643,COMP-0038,PTY-0732,Priya Gupta Traders,Both,2024-04-08,2024-05-03,1001000,0,3,-2,Active,Amit Shah,Nagpur,Maharashtra,2024-05-03 00:00:00,2024-05-01 08:00:00
CMOV-0644,COMP-0039,PTY-0733,Amit Kumar Suppliers,Supplier,2024-05-27,2024-05-27,84000,0,1,-26,Active,Amit Shah,Delhi,Delhi,2024-05-27 00:00:00,2024-05-01 08:00:00
CMOV-0645,COMP-0039,PTY-0734,Priya Sharma Distributors,Customer,2024-05-12,2024-06-08,13400,173700,6,-38,Active,Rajesh Kumar,Delhi,Delhi,2024-06-08 00:00:00,2024-05-01 08:00:00
CMOV-0646,COMP-0039,PTY-0735,Neha Patel Distributors,Customer,2024-06-09,2024-06-09,393800,0,3,-39,Active,Rajesh Kumar,Nagpur,Maharashtra,2024-06-09 00:00:00,2024-05-01 08:00:00
CMOV-0647,COMP-0039,PTY-0736,Vikram Patel Distributors,Both,2024-06-16,2024-06-16,2700,0,1,-46,Active,Rajesh Kumar,Nagpur,Maharashtra,2024-06-16 00:00:00,2024-05-01 08:00:00
CMOV-0648,COMP-0039,PTY-0737,Rajesh Singh Traders,Supplier,2024-04-29,2024-05-30,141600,1086000,8,-29,Active,Amit Shah,Mysore,Karnataka,2024-05-30 00:00:00,2024-05-01 08:00:00
CMOV-0649,COMP-0039,PTY-0738,Amit Sharma Suppliers,Both,2024-06-30,2024-06-30,0,360000,1,-60,Active,Amit Shah,Delhi,Delhi,2024-06-30 00:00:00,2024-05-01 08:00:00
CMOV-0650,COMP-0039,PTY-0742,Priya Gupta Traders,Customer,2024-04-30,2024-05-31,0,1972500,4,-30,Active,Amit Shah,Mumbai,Maharashtra,2024-05-31 00:00:00,2024-05-01 08:00:00
CMOV-0651,COMP-0039,PTY-0743,Priya Sharma Traders,Customer,2024-05-16,2024-05-16,0,775000,2,-15,Active,Rajesh Kumar,Delhi,Delhi,2024-05-16 00:00:00,2024-05-01 08:00:00
CMOV-0652,COMP-0039,PTY-0744,Rajesh Gupta Distributors,Both,2024-05-09,2024-05-09,9000,0,1,-8,Active,Unassigned,Bangalore,Karnataka,2024-05-09 00:00:00,2024-05-01 08:00:00
CMOV-0653,COMP-0039,PTY-0745,Neha Sharma Distributors,Supplier,2024-04-11,2024-06-14,1582000,135100,12,-44,Active,Unassigned,Delhi,Delhi,2024-06-14 00:00:00,2024-05-01 08:00:00
CMOV-0654,COMP-0039,PTY-0746,Rajesh Gupta Distributors,Both,2024-06-10,2024-06-30,0,291900,4,-60,Active,Unassigned,Ahmedabad,Gujarat,2024-06-30 00:00:00,2024-05-01 08:00:00
CMOV-0655,COMP-0039,PTY-0747,Amit Patel Traders,Customer,2024-04-10,2024-05-24,0,1263900,6,-23,Active,Amit Shah,Ahmedabad,Gujarat,2024-05-24 00:00:00,2024-05-01 08:00:00
CMOV-0656,COMP-0039,PTY-0748,Neha Gupta Suppliers,Supplier,2024-04-04,2024-06-22,1239400,408700,9,-52,Active,Rajesh Kumar,Ahmedabad,Gujarat,2024-06-22 00:00:00,2024-05-01 08:00:00
CMOV-0657,COMP-0039,PTY-0749,Amit Sharma Suppliers,Supplier,2024-05-10,2024-05-10,1035000,0,3,-9,Active,Unassigned,Ahmedabad,Gujarat,2024-05-10 00:00:00,2024-05-01 08:00:00
CMOV-0658,COMP-0039,PTY-0750,Amit Kumar Distributors,Both,2024-04-08,2024-06-15,730000,294600,9,-45,Active,Amit Shah,Mysore,Karnataka,2024-06-15 00:00:00,2024-05-01 08:00:00
CMOV-0659,COMP-0040,PTY-0751,Neha Sharma Traders,Supplier,2024-05-19,2024-05-19,130000,0,1,-18,Active,Rajesh Kumar,Surat,Gujarat,2024-05-19 00:00:00,2024-05-01 08:00:00
CMOV-0660,COMP-0040,PTY-0752,Amit Singh Distributors,Supplier,2024-04-27,2024-06-23,360000,1346200,8,-53,Active,Rajesh Kumar,Ahmedabad,Gujarat,2024-06-23 00:00:00,2024-05-01 08:00:00
CMOV-0661,COMP-0040,PTY-0753,Rajesh Patel Distributors,Customer,2024-04-17,2024-04-17,396000,0,2,14,Active,Rajesh Kumar,Delhi,Delhi,2024-04-17 00:00:00,2024-05-01 08:00:00
CMOV-0662,COMP-0040,PTY-0754,Priya Patel Traders,Both,2024-04-05,2024-06-18,1483800,451000,13,-48,Active,Rajesh Kumar,Delhi,Delhi,2024-06-18 00:00:00,2024-05-01 08:00:00
CMOV-0663,COMP-0040,PTY-0755,Rajesh Patel Distributors,Customer,2024-04-02,2024-05-17,0,378100,6,-16,Active,Amit Shah,Ahmedabad,Gujarat,2024-05-17 00:00:00,2024-05-01 08:00:00
CMOV-0664,COMP-0040,PTY-0756,Amit Sharma Suppliers,Both,2024-05-23,2024-05-23,0,600000,1,-22,Active,Rajesh Kumar,Chennai,Tamil Nadu,2024-05-23 00:00:00,2024-05-01 08:00:00
CMOV-0665,COMP-0040,PTY-0757,Amit Gupta Distributors,Customer,2024-05-04,2024-05-26,360000,470000,4,-25,Active,Amit Shah,Coimbatore,Tamil Nadu,2024-05-26 00:00:00,2024-05-01 08:00:00
CMOV-0666,COMP-0040,PTY-0758,Neha Kumar Distributors,Supplier,2024-04-17,2024-06-13,250000,913000,5,-43,Active,Rajesh Kumar,Coimbatore,Tamil Nadu,2024-06-13 00:00:00,2024-05-01 08:00:00
CMOV-0667,COMP-0040,PTY-0759,Priya Kumar Distributors,Both,2024-06-27,2024-06-27,170700,0,2,-57,Active,Amit Shah,Delhi,Delhi,2024-06-27 00:00:00,2024-05-01 08:00:00
CMOV-0668,COMP-0040,PTY-0760,Priya Patel Distributors,Supplier,2024-05-24,2024-05-28,0,1543000,6,-27,Active,Rajesh Kumar,Delhi,Delhi,2024-05-28 00:00:00,2024-05-01 08:00:00
CMOV-0669,COMP-0040,PTY-0761,Amit Sharma Suppliers,Both,2024-04-13,2024-06-29,1718000,0,8,-59,Active,Rajesh Kumar,Delhi,Delhi,2024-06-29 00:00:00,2024-05-01 08:00:00
CMOV-0670,COMP-0040,PTY-0762,Priya Kumar Suppliers,Supplier,2024-04-12,2024-05-04,576400,0,4,-3,Active,Rajesh Kumar,Mysore,Karnataka,2024-05-04 00:00:00,2024-05-01 08:00:00
CMOV-0671,COMP-0040,PTY-0763,Priya Patel Traders,Supplier,2024-04-13,2024-06-12,455000,70500,3,-42,Active,Rajesh Kumar,Delhi,Delhi,2024-06-12 00:00:00,2024-05-01 08:00:00
CMOV-0672,COMP-0040,PTY-0764,Vikram Patel Suppliers,Customer,2024-04-03,2024-06-26,620500,329500,7,-56,Active,Amit Shah,Mumbai,Maharashtra,2024-06-26 00:00:00,2024-05-01 08:00:00
CMOV-0673,COMP-0040,PTY-0765,Vikram Singh Distributors,Both,2024-05-06,2024-05-06,126000,0,1,-5,Active,Rajesh Kumar,Delhi,Delhi,2024-05-06 00:00:00,2024-05-01 08:00:00
CMOV-0674,COMP-0041,PTY-0766,Amit Kumar Suppliers,Supplier,2024-05-30,2024-06-28,0,523000,2,-58,Active,Rajesh Kumar,Bangalore,Karnataka,2024-06-28 00:00:00,2024-05-01 08:00:00
CMOV-0675,COMP-0041,PTY-0767,Vikram Sharma Traders,Supplier,2024-04-26,2024-06-03,1061800,110000,4,-33,Active,Amit Shah,Mysore,Karnataka,2024-06-03 00:00:00,2024-05-01 08:00:00
CMOV-0676,COMP-0041,PTY-0769,Neha Kumar Traders,Supplier,2024-04-16,2024-05-13,1395000,0,3,-12,Active,Unassigned,Bangalore,Karnataka,2024-05-13 00:00:00,2024-05-01 08:00:00
CMOV-0677,COMP-0041,PTY-0770,Priya Singh Distributors,Customer,2024-04-15,2024-06-10,1516700,0,7,-40,Active,Rajesh Kumar,Mumbai,Maharashtra,2024-06-10 00:00:00,2024-05-01 08:00:00
CMOV-0678,COMP-0041,PTY-0771,Amit Patel Traders,Supplier,2024-05-14,2024-06-14,0,729900,5,-44,Active,Amit Shah,Pune,Maharashtra,2024-06-14 00:00:00,2024-05-01 08:00:00
CMOV-0679,COMP-0041,PTY-0772,Vikram Gupta Suppliers,Supplier,2024-05-02,2024-05-02,144500,0,3,-1,Active,Amit Shah,Mumbai,Maharashtra,2024-05-02 00:00:00,2024-05-01 08:00:00
CMOV-0680,COMP-0041,PTY-0773,Rajesh Kumar Suppliers,Customer,2024-06-19,2024-06-19,0,443000,2,-49,Active,Amit Shah,Ahmedabad,Gujarat,2024-06-19 00:00:00,2024-05-01 08:00:00
CMOV-0681,COMP-0041,PTY-0774,Neha Singh Distributors,Both,2024-05-02,2024-05-21,294000,484500,4,-20,Active,Unassigned,Chennai,Tamil Nadu,2024-05-21 00:00:00,2024-05-01 08:00:00
CMOV-0682,COMP-0041,PTY-0775,Rajesh Kumar Suppliers,Both,2024-04-14,2024-04-14,0,470900,3,17,Active,Amit Shah,Chennai,Tamil Nadu,2024-04-14 00:00:00,2024-05-01 08:00:00
CMOV-0683,COMP-0041,PTY-0776,Rajesh Singh Distributors,Both,2024-05-11,2024-05-11,0,10500,1,-10,Active,Rajesh Kumar,Mysore,Karnataka,2024-05-11 00:00:00,2024-05-01 08:00:00
CMOV-0684,COMP-0041,PTY-0777,Amit Gupta Distributors,Supplier,2024-05-05,2024-05-05,0,840000,1,-4,Active,Unassigned,Mysore,Karnataka,2024-05-05 00:00:00,2024-05-01 08:00:00
CMOV-0685,COMP-0041,PTY-0778,Amit Patel Traders,Both,2024-04-27,2024-06-29,240000,2700,2,-59,Active,Amit Shah,Delhi,Delhi,2024-06-29 00:00:00,2024-05-01 08:00:00
CMOV-0686,COMP-0041,PTY-0779,Rajesh Singh Suppliers,Both,2024-04-20,2024-06-25,1202800,75000,10,-55,Active,Unassigned,Mumbai,Maharashtra,2024-06-25 00:00:00,2024-05-01 08:00:00
CMOV-0687,COMP-0041,PTY-0781,Priya Sharma Distributors,Customer,2024-04-08,2024-04-08,440000,0,1,23,Active,Unassigned,Pune,Maharashtra,2024-04-08 00:00:00,2024-05-01 08:00:00
CMOV-0688,COMP-0041,PTY-0783,Amit Sharma Suppliers,Customer,2024-04-13,2024-04-13,440000,0,1,18,Active,Rajesh Kumar,Chennai,Tamil Nadu,2024-04-13 00:00:00,2024-05-01 08:00:00
CMOV-0689,COMP-0041,PTY-0784,Rajesh Singh Traders,Supplier,2024-04-14,2024-05-29,1205000,0,4,-28,Active,Amit Shah,Surat,Gujarat,2024-05-29 00:00:00,2024-05-01 08:00:00
CMOV-0690,COMP-0041,PTY-0785,Rajesh Gupta Suppliers,Both,2024-06-15,2024-06-15,0,813000,3,-45,Active,Rajesh Kumar,Pune,Maharashtra,2024-06-15 00:00:00,2024-05-01 08:00:00
CMOV-0691,COMP-0042,PTY-0786,Amit Gupta Traders,Supplier,2024-04-24,2024-06-11,540000,792700,8,-41,Active,Rajesh Kumar,Surat,Gujarat,2024-06-11 00:00:00,2024-05-01 08:00:00
CMOV-0692,COMP-0042,PTY-0787,Priya Singh Suppliers,Customer,2024-05-05,2024-05-23,214000,450000,6,-22,Active,Unassigned,Pune,Maharashtra,2024-05-23 00:00:00,2024-05-01 08:00:00
CMOV-0693,COMP-0042,PTY-0788,Rajesh Sharma Distributors,Supplier,2024-04-19,2024-05-13,267000,20000,4,-12,Active,Unassigned,Surat,Gujarat,2024-05-13 00:00:00,2024-05-01 08:00:00
CMOV-0694,COMP-0042,PTY-0789,Rajesh Gupta Distributors,Both,2024-06-29,2024-06-29,0,455000,1,-59,Active,Unassigned,Delhi,Delhi,2024-06-29 00:00:00,2024-05-01 08:00:00
CMOV-0695,COMP-0042,PTY-0790,Priya Sharma Distributors,Both,2024-06-07,2024-06-07,442500,0,3,-37,Active,Amit Shah,Delhi,Delhi,2024-06-07 00:00:00,2024-05-01 08:00:00
CMOV-0696,COMP-0042,PTY-0791,Neha Sharma Traders,Both,2024-04-19,2024-04-19,0,4500,1,12,Active,Amit Shah,Ahmedabad,Gujarat,2024-04-19 00:00:00,2024-05-01 08:00:00
CMOV-0697,COMP-0042,PTY-0792,Rajesh Patel Traders,Supplier,2024-05-31,2024-05-31,0,337500,3,-30,Active,Amit Shah,Delhi,Delhi,2024-05-31 00:00:00,2024-05-01 08:00:00
CMOV-0698,COMP-0042,PTY-0794,Vikram Sharma Traders,Supplier,2024-05-07,2024-05-07,266000,0,2,-6,Active,Amit Shah,Surat,Gujarat,2024-05-07 00:00:00,2024-05-01 08:00:00
CMOV-0699,COMP-0042,PTY-0795,Amit Gupta Suppliers,Customer,2024-06-17,2024-06-24,345000,325000,4,-54,Active,Rajesh Kumar,Mysore,Karnataka,2024-06-24 00:00:00,2024-05-01 08:00:00
CMOV-0700,COMP-0042,PTY-0796,Amit Patel Distributors,Customer,2024-06-25,2024-06-25,28000,0,1,-55,Active,Rajesh Kumar,Ahmedabad,Gujarat,2024-06-25 00:00:00,2024-05-01 08:00:00
CMOV-0701,COMP-0042,PTY-0797,Priya Kumar Traders,Both,2024-05-23,2024-06-22,370000,154000,4,-52,Active,Unassigned,Delhi,Delhi,2024-06-22 00:00:00,2024-05-01 08:00:00
CMOV-0702,COMP-0042,PTY-0798,Neha Kumar Traders,Supplier,2024-06-21,2024-06-21,0,452000,2,-51,Active,Unassigned,Surat,Gujarat,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0703,COMP-0042,PTY-0799,Priya Kumar Suppliers,Customer,2024-06-05,2024-06-05,0,55000,1,-35,Active,Rajesh Kumar,Coimbatore,Tamil Nadu,2024-06-05 00:00:00,2024-05-01 08:00:00
CMOV-0704,COMP-0042,PTY-0800,Neha Patel Suppliers,Supplier,2024-05-20,2024-05-31,960000,256000,3,-30,Active,Amit Shah,Chennai,Tamil Nadu,2024-05-31 00:00:00,2024-05-01 08:00:00
CMOV-0705,COMP-0042,PTY-0801,Priya Sharma Suppliers,Both,2024-06-21,2024-06-21,665400,0,3,-51,Active,Amit Shah,Delhi,Delhi,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0706,COMP-0042,PTY-0802,Vikram Kumar Distributors,Supplier,2024-04-29,2024-05-20,0,1698100,5,-19,Active,Rajesh Kumar,Mysore,Karnataka,2024-05-20 00:00:00,2024-05-01 08:00:00
CMOV-0707,COMP-0042,PTY-0803,Priya Sharma Traders,Both,2024-04-12,2024-06-22,333600,1274000,8,-52,Active,Rajesh Kumar,Pune,Maharashtra,2024-06-22 00:00:00,2024-05-01 08:00:00
CMOV-0708,COMP-0042,PTY-0805,Rajesh Patel Traders,Both,2024-06-21,2024-06-21,0,20000,1,-51,Active,Amit Shah,Delhi,Delhi,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0709,COMP-0042,PTY-0806,Rajesh Sharma Distributors,Both,2024-04-19,2024-05-20,639000,27500,5,-19,Active,Rajesh Kumar,Mysore,Karnataka,2024-05-20 00:00:00,2024-05-01 08:00:00
CMOV-0710,COMP-0042,PTY-0807,Vikram Singh Suppliers,Both,2024-05-26,2024-05-26,0,737500,2,-25,Active,Unassigned,Coimbatore,Tamil Nadu,2024-05-26 00:00:00,2024-05-01 08:00:00
CMOV-0711,COMP-0043,PTY-0809,Amit Patel Distributors,Supplier,2024-04-01,2024-04-29,574500,0,3,2,Active,Rajesh Kumar,Delhi,Delhi,2024-04-29 00:00:00,2024-05-01 08:00:00
CMOV-0712,COMP-0043,PTY-0810,Rajesh Kumar Suppliers,Customer,2024-06-07,2024-06-07,55000,0,1,-37,Active,Amit Shah,Pune,Maharashtra,2024-06-07 00:00:00,2024-05-01 08:00:00
CMOV-0713,COMP-0043,PTY-0811,Rajesh Sharma Distributors,Both,2024-04-11,2024-04-27,1585000,0,6,4,Active,Unassigned,Delhi,Delhi,2024-04-27 00:00:00,2024-05-01 08:00:00
CMOV-0714,COMP-0043,PTY-0813,Amit Singh Traders,Both,2024-06-02,2024-06-02,974000,0,2,-32,Active,Rajesh Kumar,Mysore,Karnataka,2024-06-02 00:00:00,2024-05-01 08:00:00
CMOV-0715,COMP-0043,PTY-0814,Priya Patel Distributors,Customer,2024-04-19,2024-06-22,2012800,0,6,-52,Active,Unassigned,Nagpur,Maharashtra,2024-06-22 00:00:00,2024-05-01 08:00:00
CMOV-0716,COMP-0043,PTY-0815,Priya Gupta Distributors,Customer,2024-05-21,2024-06-22,250500,802300,7,-52,Active,Rajesh Kumar,Bangalore,Karnataka,2024-06-22 00:00:00,2024-05-01 08:00:00
CMOV-0717,COMP-0043,PTY-0816,Vikram Kumar Distributors,Supplier,2024-05-09,2024-06-29,471000,528000,11,-59,Active,Rajesh Kumar,Surat,Gujarat,2024-06-29 00:00:00,2024-05-01 08:00:00
CMOV-0718,COMP-0043,PTY-0817,Rajesh Kumar Traders,Both,2024-04-11,2024-06-04,247500,0,3,-34,Active,Unassigned,Delhi,Delhi,2024-06-04 00:00:00,2024-05-01 08:00:00
CMOV-0719,COMP-0043,PTY-0818,Rajesh Singh Suppliers,Customer,2024-04-16,2024-05-29,253000,165000,4,-28,Active,Amit Shah,Coimbatore,Tamil Nadu,2024-05-29 00:00:00,2024-05-01 08:00:00
CMOV-0720,COMP-0043,PTY-0819,Amit Sharma Traders,Both,2024-04-17,2024-04-17,80000,0,1,14,Active,Rajesh Kumar,Pune,Maharashtra,2024-04-17 00:00:00,2024-05-01 08:00:00
CMOV-0721,COMP-0043,PTY-0820,Vikram Kumar Distributors,Customer,2024-05-19,2024-05-19,121800,0,2,-18,Active,Amit Shah,Nagpur,Maharashtra,2024-05-19 00:00:00,2024-05-01 08:00:00
CMOV-0722,COMP-0043,PTY-0821,Neha Gupta Suppliers,Supplier,2024-04-30,2024-06-24,1423000,339800,10,-54,Active,Unassigned,Nagpur,Maharashtra,2024-06-24 00:00:00,2024-05-01 08:00:00
CMOV-0723,COMP-0043,PTY-0822,Priya Patel Suppliers,Customer,2024-05-13,2024-05-13,351000,0,2,-12,Active,Unassigned,Surat,Gujarat,2024-05-13 00:00:00,2024-05-01 08:00:00
CMOV-0724,COMP-0043,PTY-0823,Rajesh Gupta Suppliers,Supplier,2024-06-20,2024-06-20,0,590000,2,-50,Active,Rajesh Kumar,Delhi,Delhi,2024-06-20 00:00:00,2024-05-01 08:00:00
CMOV-0725,COMP-0044,PTY-0825,Amit Kumar Suppliers,Customer,2024-04-02,2024-06-25,660000,0,5,-55,Active,Unassigned,Delhi,Delhi,2024-06-25 00:00:00,2024-05-01 08:00:00
CMOV-0726,COMP-0044,PTY-0826,Rajesh Patel Distributors,Supplier,2024-06-21,2024-06-21,0,175000,2,-51,Active,Unassigned,Mysore,Karnataka,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0727,COMP-0044,PTY-0827,Priya Kumar Traders,Supplier,2024-06-06,2024-06-19,0,640000,4,-49,Active,Amit Shah,Delhi,Delhi,2024-06-19 00:00:00,2024-05-01 08:00:00
CMOV-0728,COMP-0044,PTY-0828,Neha Kumar Distributors,Supplier,2024-04-01,2024-05-28,65000,1580000,5,-27,Active,Unassigned,Mumbai,Maharashtra,2024-05-28 00:00:00,2024-05-01 08:00:00
CMOV-0729,COMP-0044,PTY-0830,Vikram Gupta Suppliers,Customer,2024-05-27,2024-06-18,1008000,847600,7,-48,Active,Amit Shah,Nagpur,Maharashtra,2024-06-18 00:00:00,2024-05-01 08:00:00
CMOV-0730,COMP-0044,PTY-0832,Amit Sharma Suppliers,Supplier,2024-05-13,2024-06-12,0,694000,5,-42,Active,Rajesh Kumar,Mumbai,Maharashtra,2024-06-12 00:00:00,2024-05-01 08:00:00
CMOV-0731,COMP-0044,PTY-0833,Rajesh Kumar Distributors,Both,2024-04-25,2024-06-21,2475000,0,5,-51,Active,Unassigned,Mysore,Karnataka,2024-06-21 00:00:00,2024-05-01 08:00:00
CMOV-0732,COMP-0044,PTY-0834,Priya Gupta Distributors,Both,2024-05-17,2024-05-23,0,114500,3,-22,Active,Unassigned,Ahmedabad,Gujarat,2024-05-23 00:00:00,2024-05-01 08:00:00
CMOV-0733,COMP-0044,PTY-0835,Amit Kumar Distributors,Supplier,2024-04-03,2024-06-13,1045000,210000,3,-43,Active,Amit Shah,Mysore,Karnataka,2024-06-13 00:00:00,2024-05-01 08:00:00
CMOV-0734,COMP-0044,PTY-0836,Priya Sharma Distributors,Customer,2024-04-09,2024-06-28,1159000,1274700,16,-58,Active,Rajesh Kumar,Mysore,Karnataka,2024-06-28 00:00:00,2024-05-01 08:00:00
CMOV-0735,COMP-0044,PTY-0837,Rajesh Patel Distributors,Customer,2024-06-05,2024-06-13,755500,0,4,-43,Active,Amit Shah,Chennai,Tamil Nadu,2024-06-13 00:00:00,2024-05-01 08:00:00
CMOV-0736,COMP-0044,PTY-0838,Amit Patel Traders,Supplier,2024-05-28,2024-05-28,257200,0,3,-27,Active,Unassigned,Nagpur,Maharashtra,2024-05-28 00:00:00,2024-05-01 08:00:00
CMOV-0737,COMP-0044,PTY-0839,Priya Sharma Distributors,Customer,2024-06-28,2024-06-28,0,20000,1,-58,Active,Amit Shah,Surat,Gujarat,2024-06-28 00:00:00,2024-05-01 08:00:00
CMOV-0738,COMP-0044,PTY-0840,Neha Kumar Distributors,Both,2024-04-15,2024-06-26,442100,872500,12,-56,Active,Amit Shah,Delhi,Delhi,2024-06-26 00:00:00,2024-05-01 08:00:00
CMOV-0739,COMP-0044,PTY-0841,Rajesh Patel Traders,Customer,2024-04-09,2024-05-03,24500,86000,3,-2,Active,Amit Shah,Surat,Gujarat,2024-05-03 00:00:00,2024-05-01 08:00:00
CMOV-0740,COMP-0044,PTY-0843,Priya Patel Distributors,Customer,2024-05-04,2024-06-24,1956300,0,9,-54,Active,Amit Shah,Chennai,Tamil Nadu,2024-06-24 00:00:00,2024-05-01 08:00:00
CMOV-0741,COMP-0044,PTY-0844,Vikram Gupta Traders,Supplier,2024-05-03,2024-06-26,516000,400000,4,-56,Active,Rajesh Kumar,Chennai,Tamil Nadu,2024-06-26 00:00:00,2024-05-01 08:00:00
CMOV-0742,COMP-0044,PTY-0846,Vikram Singh Traders,Supplier,2024-04-18,2024-06-03,285900,1093200,8,-33,Active,Amit Shah,Ahmedabad,Gujarat,2024-06-03 00:00:00,2024-05-01 08:00:00
CMOV-0743,COMP-0044,PTY-0847,Neha Singh Distributors,Customer,2024-05-31,2024-05-31,0,275000,1,-30,Active,Amit Shah,Coimbatore,Tamil Nadu,2024-05-31 00:00:00,2024-05-01 08:00:00
