OrderID,CompanyID,OrderType,OrderNo,OrderDate,PartyID,ReferenceNo,ItemID,Qty,Rate,Amount,Status,ExpectedDate,Narration,CreatedAt,UpdatedAt,Version
ORD-0363,COMP-0012,Sales Order,SO-000363,2024-05-12,PTY-0194,REF-000363,ITM-0004_COMP-0012,2,120000,240000,Completed,2024-05-21,Sales Order for Rajesh Singh Distributors,2024-05-12 00:00:00,2024-06-30 08:00:00,1
ORD-0364,COMP-0012,Purchase Order,PO-000364,2024-06-05,PTY-0192,REF-000364,ITM-0006_COMP-0012,8,2450,19600,Confirmed,2024-06-26,Purchase Order for Amit Gupta Traders,2024-06-05 00:00:00,2024-06-30 08:00:00,1
ORD-0365,COMP-0012,Purchase Order,PO-000365,2024-05-28,PTY-0195,REF-000365,ITM-0003_COMP-0012,9,29399,264591,Completed,2024-06-21,Purchase Order for Priya Sharma Suppliers,2024-05-28 00:00:00,2024-06-30 08:00:00,1
ORD-0366,COMP-0013,Sales Order,SO-000366,2024-04-30,PTY-0213,REF-000366,ITM-0009_COMP-0013,8,1500,12000,Completed,2024-05-17,Sales Order for Vikram Sharma Traders,2024-04-30 00:00:00,2024-06-30 08:00:00,1
ORD-0367,COMP-0013,Sales Order,SO-000367,2024-05-05,PTY-0218,REF-000367,ITM-0009_COMP-0013,10,1500,15000,Confirmed,2024-05-17,Sales Order for Amit Singh Traders,2024-05-05 00:00:00,2024-06-30 08:00:00,1
ORD-0368,COMP-0013,Sales Order,SO-000368,2024-04-02,PTY-0219,REF-000368,ITM-0001_COMP-0013,7,65000,455000,Completed,2024-04-23,Sales Order for Neha Patel Distributors,2024-04-02 00:00:00,2024-06-30 08:00:00,1
ORD-0369,COMP-0013,Sales Order,SO-000369,2024-06-01,PTY-0226,REF-000369,ITM-0003_COMP-0013,5,42000,210000,Completed,2024-06-27,Sales Order for Neha Gupta Traders,2024-06-01 00:00:00,2024-06-30 08:00:00,1
ORD-0370,COMP-0013,Purchase Order,PO-000370,2024-04-23,PTY-0219,REF-000370,ITM-0006_COMP-0013,8,2450,19600,Confirmed,2024-05-02,Purchase Order for Neha Patel Distributors,2024-04-23 00:00:00,2024-06-30 08:00:00,1
ORD-0371,COMP-0013,Purchase Order,PO-000371,2024-05-22,PTY-0225,REF-000371,ITM-0007_COMP-0013,8,7000,56000,Completed,2024-06-06,Purchase Order for Neha Sharma Traders,2024-05-22 00:00:00,2024-06-30 08:00:00,1
ORD-0372,COMP-0013,Purchase Order,PO-000372,2024-04-13,PTY-0219,REF-000372,ITM-0004_COMP-0013,8,84000,672000,Completed,2024-05-01,Purchase Order for Neha Patel Distributors,2024-04-13 00:00:00,2024-06-30 08:00:00,1
ORD-0373,COMP-0013,Purchase Order,PO-000373,2024-05-16,PTY-0218,REF-000373,ITM-0005_COMP-0013,9,38500,346500,Pending,2024-06-09,Purchase Order for Amit Singh Traders,2024-05-16 00:00:00,2024-06-30 08:00:00,1
ORD-0374,COMP-0013,Sales Order,SO-000374,2024-05-12,PTY-0219,REF-000374,ITM-0001_COMP-0013,2,65000,130000,Confirmed,2024-06-04,Sales Order for Neha Patel Distributors,2024-05-12 00:00:00,2024-06-30 08:00:00,1
ORD-0375,COMP-0013,Sales Order,SO-000375,2024-04-14,PTY-0212,REF-000375,ITM-0006_COMP-0013,7,3500,24500,Completed,2024-05-06,Sales Order for Priya Kumar Distributors,2024-04-14 00:00:00,2024-06-30 08:00:00,1
ORD-0376,COMP-0013,Purchase Order,PO-000376,2024-04-30,PTY-0214,REF-000376,ITM-0006_COMP-0013,8,2450,19600,Confirmed,2024-05-20,Purchase Order for Neha Singh Traders,2024-04-30 00:00:00,2024-06-30 08:00:00,1
ORD-0377,COMP-0013,Purchase Order,PO-000377,2024-05-24,PTY-0212,REF-000377,ITM-0006_COMP-0013,1,2450,2450,Confirmed,2024-06-21,Purchase Order for Priya Kumar Distributors,2024-05-24 00:00:00,2024-06-30 08:00:00,1
ORD-0378,COMP-0013,Sales Order,SO-000378,2024-06-08,PTY-0226,REF-000378,ITM-0009_COMP-0013,4,1500,6000,Completed,2024-07-01,Sales Order for Neha Gupta Traders,2024-06-08 00:00:00,2024-06-30 08:00:00,1
ORD-0379,COMP-0013,Sales Order,SO-000379,2024-04-09,PTY-0217,REF-000379,ITM-0007_COMP-0013,6,10000,60000,Pending,2024-05-08,Sales Order for Amit Gupta Traders,2024-04-09 00:00:00,2024-06-30 08:00:00,1
ORD-0380,COMP-0013,Purchase Order,PO-000380,2024-06-02,PTY-0224,REF-000380,ITM-0007_COMP-0013,1,7000,7000,Cancelled,2024-06-16,Purchase Order for Amit Sharma Distributors,2024-06-02 00:00:00,2024-06-30 08:00:00,1
ORD-0381,COMP-0013,Purchase Order,PO-000381,2024-05-09,PTY-0220,REF-000381,ITM-0004_COMP-0013,4,84000,336000,Completed,2024-05-22,Purchase Order for Neha Singh Traders,2024-05-09 00:00:00,2024-06-30 08:00:00,1
ORD-0382,COMP-0013,Sales Order,SO-000382,2024-06-13,PTY-0215,REF-000382,ITM-0005_COMP-0013,10,55000,550000,Pending,2024-07-01,Sales Order for Amit Singh Traders,2024-06-13 00:00:00,2024-06-30 08:00:00,1
ORD-0383,COMP-0013,Purchase Order,PO-000383,2024-05-12,PTY-0212,REF-000383,ITM-0006_COMP-0013,2,2450,4900,Completed,2024-05-29,Purchase Order for Priya Kumar Distributors,2024-05-12 00:00:00,2024-06-30 08:00:00,1
ORD-0384,COMP-0013,Purchase Order,PO-000384,2024-05-14,PTY-0224,REF-000384,ITM-0003_COMP-0013,7,29399,205793,Completed,2024-05-27,Purchase Order for Amit Sharma Distributors,2024-05-14 00:00:00,2024-06-30 08:00:00,1
ORD-0385,COMP-0013,Sales Order,SO-000385,2024-04-01,PTY-0213,REF-000385,ITM-0005_COMP-0013,3,55000,165000,Pending,2024-04-22,Sales Order for Vikram Sharma Traders,2024-04-01 00:00:00,2024-06-30 08:00:00,1
ORD-0386,COMP-0013,Purchase Order,PO-000386,2024-04-15,PTY-0215,REF-000386,ITM-0009_COMP-0013,7,1050,7350,Cancelled,2024-05-10,Purchase Order for Amit Singh Traders,2024-04-15 00:00:00,2024-06-30 08:00:00,1
ORD-0387,COMP-0014,Purchase Order,PO-000387,2024-06-01,PTY-0236,REF-000387,ITM-0004_COMP-0014,8,84000,672000,Confirmed,2024-06-08,Purchase Order for Priya Patel Suppliers,2024-06-01 00:00:00,2024-06-30 08:00:00,1
ORD-0388,COMP-0014,Purchase Order,PO-000388,2024-06-11,PTY-0239,REF-000388,ITM-0008_COMP-0014,9,630,5670,Completed,2024-07-02,Purchase Order for Priya Kumar Traders,2024-06-11 00:00:00,2024-06-30 08:00:00,1
ORD-0389,COMP-0014,Sales Order,SO-000389,2024-06-28,PTY-0239,REF-000389,ITM-0009_COMP-0014,2,1500,3000,Cancelled,2024-07-23,Sales Order for Priya Kumar Traders,2024-06-28 00:00:00,2024-06-30 08:00:00,1
ORD-0390,COMP-0014,Sales Order,SO-000390,2024-04-25,PTY-0247,REF-000390,ITM-0003_COMP-0014,3,42000,126000,Completed,2024-05-25,Sales Order for Neha Singh Distributors,2024-04-25 00:00:00,2024-06-30 08:00:00,1
ORD-0391,COMP-0014,Sales Order,SO-000391,2024-05-06,PTY-0247,REF-000391,ITM-0003_COMP-0014,4,42000,168000,Completed,2024-05-17,Sales Order for Neha Singh Distributors,2024-05-06 00:00:00,2024-06-30 08:00:00,1
ORD-0392,COMP-0014,Sales Order,SO-000392,2024-06-29,PTY-0248,REF-000392,ITM-0007_COMP-0014,3,10000,30000,Confirmed,2024-07-17,Sales Order for Rajesh Singh Traders,2024-06-29 00:00:00,2024-06-30 08:00:00,1
ORD-0393,COMP-0014,Purchase Order,PO-000393,2024-06-14,PTY-0234,REF-000393,ITM-0009_COMP-0014,6,1050,6300,Confirmed,2024-06-29,Purchase Order for Neha Patel Suppliers,2024-06-14 00:00:00,2024-06-30 08:00:00,1
ORD-0394,COMP-0014,Sales Order,SO-000394,2024-05-06,PTY-0248,REF-000394,ITM-0009_COMP-0014,10,1500,15000,Confirmed,2024-05-18,Sales Order for Rajesh Singh Traders,2024-05-06 00:00:00,2024-06-30 08:00:00,1
ORD-0395,COMP-0014,Sales Order,SO-000395,2024-06-07,PTY-0230,REF-000395,ITM-0005_COMP-0014,1,55000,55000,Completed,2024-06-15,Sales Order for Vikram Sharma Distributors,2024-06-07 00:00:00,2024-06-30 08:00:00,1
ORD-0396,COMP-0014,Purchase Order,PO-000396,2024-05-15,PTY-0238,REF-000396,ITM-0001_COMP-0014,4,45500,182000,Completed,2024-05-27,Purchase Order for Amit Gupta Suppliers,2024-05-15 00:00:00,2024-06-30 08:00:00,1
ORD-0397,COMP-0014,Purchase Order,PO-000397,2024-05-26,PTY-0237,REF-000397,ITM-0006_COMP-0014,5,2450,12250,Pending,2024-06-21,Purchase Order for Vikram Sharma Distributors,2024-05-26 00:00:00,2024-06-30 08:00:00,1
ORD-0398,COMP-0014,Purchase Order,PO-000398,2024-05-28,PTY-0243,REF-000398,ITM-0008_COMP-0014,2,630,1260,Completed,2024-06-17,Purchase Order for Amit Gupta Traders,2024-05-28 00:00:00,2024-06-30 08:00:00,1
ORD-0399,COMP-0014,Purchase Order,PO-000399,2024-06-04,PTY-0235,REF-000399,ITM-0002_COMP-0014,4,38500,154000,Completed,2024-06-15,Purchase Order for Rajesh Kumar Traders,2024-06-04 00:00:00,2024-06-30 08:00:00,1
ORD-0400,COMP-0014,Sales Order,SO-000400,2024-05-17,PTY-0241,REF-000400,ITM-0007_COMP-0014,3,10000,30000,Confirmed,2024-06-10,Sales Order for Priya Gupta Suppliers,2024-05-17 00:00:00,2024-06-30 08:00:00,1
ORD-0401,COMP-0014,Purchase Order,PO-000401,2024-06-08,PTY-0244,REF-000401,ITM-0005_COMP-0014,4,38500,154000,Confirmed,2024-06-24,Purchase Order for Amit Gupta Traders,2024-06-08 00:00:00,2024-06-30 08:00:00,1
ORD-0402,COMP-0014,Sales Order,SO-000402,2024-04-07,PTY-0232,REF-000402,ITM-0001_COMP-0014,10,65000,650000,Completed,2024-04-19,Sales Order for Neha Gupta Distributors,2024-04-07 00:00:00,2024-06-30 08:00:00,1
ORD-0403,COMP-0014,Purchase Order,PO-000403,2024-06-09,PTY-0236,REF-000403,ITM-0009_COMP-0014,10,1050,10500,Completed,2024-07-06,Purchase Order for Priya Patel Suppliers,2024-06-09 00:00:00,2024-06-30 08:00:00,1
ORD-0404,COMP-0014,Purchase Order,PO-000404,2024-05-21,PTY-0237,REF-000404,ITM-0007_COMP-0014,4,7000,28000,Confirmed,2024-05-30,Purchase Order for Vikram Sharma Distributors,2024-05-21 00:00:00,2024-06-30 08:00:00,1
ORD-0405,COMP-0014,Sales Order,SO-000405,2024-05-02,PTY-0248,REF-000405,ITM-0009_COMP-0014,5,1500,7500,Pending,2024-05-21,Sales Order for Rajesh Singh Traders,2024-05-02 00:00:00,2024-06-30 08:00:00,1
ORD-0406,COMP-0014,Sales Order,SO-000406,2024-05-31,PTY-0246,REF-000406,ITM-0007_COMP-0014,3,10000,30000,Completed,2024-06-23,Sales Order for Priya Kumar Traders,2024-05-31 00:00:00,2024-06-30 08:00:00,1
ORD-0407,COMP-0014,Sales Order,SO-000407,2024-05-01,PTY-0246,REF-000407,ITM-0007_COMP-0014,5,10000,50000,Pending,2024-05-27,Sales Order for Priya Kumar Traders,2024-05-01 00:00:00,2024-06-30 08:00:00,1
ORD-0408,COMP-0014,Purchase Order,PO-000408,2024-05-07,PTY-0241,REF-000408,ITM-0002_COMP-0014,2,38500,77000,Completed,2024-05-27,Purchase Order for Priya Gupta Suppliers,2024-05-07 00:00:00,2024-06-30 08:00:00,1
ORD-0409,COMP-0014,Purchase Order,PO-000409,2024-05-01,PTY-0238,REF-000409,ITM-0001_COMP-0014,4,45500,182000,Pending,2024-05-11,Purchase Order for Amit Gupta Suppliers,2024-05-01 00:00:00,2024-06-30 08:00:00,1
ORD-0410,COMP-0014,Sales Order,SO-000410,2024-06-28,PTY-0239,REF-000410,ITM-0007_COMP-0014,4,10000,40000,Confirmed,2024-07-17,Sales Order for Priya Kumar Traders,2024-06-28 00:00:00,2024-06-30 08:00:00,1
ORD-0411,COMP-0014,Purchase Order,PO-000411,2024-04-19,PTY-0243,REF-000411,ITM-0006_COMP-0014,5,2450,12250,Confirmed,2024-04-28,Purchase Order for Amit Gupta Traders,2024-04-19 00:00:00,2024-06-30 08:00:00,1
ORD-0412,COMP-0014,Purchase Order,PO-000412,2024-04-01,PTY-0246,REF-000412,ITM-0007_COMP-0014,3,7000,21000,Completed,2024-04-13,Purchase Order for Priya Kumar Traders,2024-04-01 00:00:00,2024-06-30 08:00:00,1
ORD-0413,COMP-0014,Sales Order,SO-000413,2024-05-16,PTY-0247,REF-000413,ITM-0002_COMP-0014,1,55000,55000,Confirmed,2024-06-08,Sales Order for Neha Singh Distributors,2024-05-16 00:00:00,2024-06-30 08:00:00,1
ORD-0414,COMP-0014,Sales Order,SO-000414,2024-05-25,PTY-0229,REF-000414,ITM-0007_COMP-0014,7,10000,70000,Pending,2024-06-24,Sales Order for Amit Gupta Distributors,2024-05-25 00:00:00,2024-06-30 08:00:00,1
ORD-0415,COMP-0015,Purchase Order,PO-000415,2024-04-24,PTY-0249,REF-000415,ITM-0005_COMP-0015,7,38500,269500,Pending,2024-05-19,Purchase Order for Vikram Gupta Distributors,2024-04-24 00:00:00,2024-06-30 08:00:00,1
ORD-0416,COMP-0015,Purchase Order,PO-000416,2024-04-14,PTY-0257,REF-000416,ITM-0006_COMP-0015,4,2450,9800,Completed,2024-05-07,Purchase Order for Priya Singh Traders,2024-04-14 00:00:00,2024-06-30 08:00:00,1
ORD-0417,COMP-0015,Sales Order,SO-000417,2024-06-19,PTY-0264,REF-000417,ITM-0003_COMP-0015,5,42000,210000,Pending,2024-07-04,Sales Order for Rajesh Patel Traders,2024-06-19 00:00:00,2024-06-30 08:00:00,1
ORD-0418,COMP-0015,Purchase Order,PO-000418,2024-04-04,PTY-0268,REF-000418,ITM-0008_COMP-0015,9,630,5670,Confirmed,2024-04-28,Purchase Order for Rajesh Gupta Suppliers,2024-04-04 00:00:00,2024-06-30 08:00:00,1
ORD-0419,COMP-0015,Sales Order,SO-000419,2024-05-31,PTY-0254,REF-000419,ITM-0002_COMP-0015,7,55000,385000,Pending,2024-06-18,Sales Order for Vikram Singh Suppliers,2024-05-31 00:00:00,2024-06-30 08:00:00,1
ORD-0420,COMP-0015,Purchase Order,PO-000420,2024-04-23,PTY-0253,REF-000420,ITM-0004_COMP-0015,9,84000,756000,Confirmed,2024-05-18,Purchase Order for Rajesh Kumar Suppliers,2024-04-23 00:00:00,2024-06-30 08:00:00,1
ORD-0421,COMP-0015,Purchase Order,PO-000421,2024-05-05,PTY-0249,REF-000421,ITM-0008_COMP-0015,2,630,1260,Completed,2024-05-14,Purchase Order for Vikram Gupta Distributors,2024-05-05 00:00:00,2024-06-30 08:00:00,1
ORD-0422,COMP-0015,Purchase Order,PO-000422,2024-04-02,PTY-0254,REF-000422,ITM-0009_COMP-0015,6,1050,6300,Confirmed,2024-04-09,Purchase Order for Vikram Singh Suppliers,2024-04-02 00:00:00,2024-06-30 08:00:00,1
ORD-0423,COMP-0015,Sales Order,SO-000423,2024-06-24,PTY-0262,REF-000423,ITM-0001_COMP-0015,7,65000,455000,Confirmed,2024-07-14,Sales Order for Vikram Kumar Suppliers,2024-06-24 00:00:00,2024-06-30 08:00:00,1
ORD-0424,COMP-0015,Purchase Order,PO-000424,2024-05-03,PTY-0256,REF-000424,ITM-0004_COMP-0015,4,84000,336000,Completed,2024-05-13,Purchase Order for Vikram Patel Suppliers,2024-05-03 00:00:00,2024-06-30 08:00:00,1
ORD-0425,COMP-0015,Purchase Order,PO-000425,2024-04-11,PTY-0271,REF-000425,ITM-0006_COMP-0015,6,2450,14700,Completed,2024-04-26,Purchase Order for Vikram Patel Suppliers,2024-04-11 00:00:00,2024-06-30 08:00:00,1
ORD-0426,COMP-0015,Sales Order,SO-000426,2024-04-09,PTY-0271,REF-000426,ITM-0009_COMP-0015,3,1500,4500,Completed,2024-04-25,Sales Order for Vikram Patel Suppliers,2024-04-09 00:00:00,2024-06-30 08:00:00,1
ORD-0427,COMP-0015,Sales Order,SO-000427,2024-06-14,PTY-0256,REF-000427,ITM-0001_COMP-0015,3,65000,195000,Cancelled,2024-07-07,Sales Order for Vikram Patel Suppliers,2024-06-14 00:00:00,2024-06-30 08:00:00,1
ORD-0428,COMP-0015,Sales Order,SO-000428,2024-06-10,PTY-0262,REF-000428,ITM-0003_COMP-0015,1,42000,42000,Completed,2024-07-03,Sales Order for Vikram Kumar Suppliers,2024-06-10 00:00:00,2024-06-30 08:00:00,1
ORD-0429,COMP-0015,Purchase Order,PO-000429,2024-06-27,PTY-0253,REF-000429,ITM-0002_COMP-0015,8,38500,308000,Completed,2024-07-16,Purchase Order for Rajesh Kumar Suppliers,2024-06-27 00:00:00,2024-06-30 08:00:00,1
ORD-0430,COMP-0015,Sales Order,SO-000430,2024-04-16,PTY-0266,REF-000430,ITM-0007_COMP-0015,3,10000,30000,Cancelled,2024-05-03,Sales Order for Rajesh Sharma Traders,2024-04-16 00:00:00,2024-06-30 08:00:00,1
ORD-0431,COMP-0015,Sales Order,SO-000431,2024-05-12,PTY-0268,REF-000431,ITM-0004_COMP-0015,3,120000,360000,Completed,2024-05-27,Sales Order for Rajesh Gupta Suppliers,2024-05-12 00:00:00,2024-06-30 08:00:00,1
ORD-0432,COMP-0015,Sales Order,SO-000432,2024-06-16,PTY-0258,REF-000432,ITM-0005_COMP-0015,4,55000,220000,Confirmed,2024-06-24,Sales Order for Neha Patel Traders,2024-06-16 00:00:00,2024-06-30 08:00:00,1
ORD-0433,COMP-0015,Sales Order,SO-000433,2024-06-28,PTY-0262,REF-000433,ITM-0001_COMP-0015,3,65000,195000,Confirmed,2024-07-20,Sales Order for Vikram Kumar Suppliers,2024-06-28 00:00:00,2024-06-30 08:00:00,1
ORD-0434,COMP-0015,Sales Order,SO-000434,2024-05-21,PTY-0258,REF-000434,ITM-0009_COMP-0015,4,1500,6000,Cancelled,2024-06-13,Sales Order for Neha Patel Traders,2024-05-21 00:00:00,2024-06-30 08:00:00,1
ORD-0435,COMP-0015,Sales Order,SO-000435,2024-05-08,PTY-0258,REF-000435,ITM-0008_COMP-0015,7,900,6300,Confirmed,2024-05-26,Sales Order for Neha Patel Traders,2024-05-08 00:00:00,2024-06-30 08:00:00,1
ORD-0436,COMP-0016,Purchase Order,PO-000436,2024-06-14,PTY-0277,REF-000436,ITM-0009_COMP-0016,6,1050,6300,Completed,2024-07-14,Purchase Order for Rajesh Singh Distributors,2024-06-14 00:00:00,2024-06-30 08:00:00,1
ORD-0437,COMP-0016,Sales Order,SO-000437,2024-04-25,PTY-0274,REF-000437,ITM-0009_COMP-0016,7,1500,10500,Confirmed,2024-05-22,Sales Order for Amit Gupta Suppliers,2024-04-25 00:00:00,2024-06-30 08:00:00,1
ORD-0438,COMP-0016,Purchase Order,PO-000438,2024-04-13,PTY-0284,REF-000438,ITM-0007_COMP-0016,4,7000,28000,Completed,2024-04-24,Purchase Order for Vikram Singh Suppliers,2024-04-13 00:00:00,2024-06-30 08:00:00,1
ORD-0439,COMP-0016,Purchase Order,PO-000439,2024-04-06,PTY-0273,REF-000439,ITM-0006_COMP-0016,1,2450,2450,Cancelled,2024-04-21,Purchase Order for Vikram Patel Traders,2024-04-06 00:00:00,2024-06-30 08:00:00,1
ORD-0440,COMP-0016,Purchase Order,PO-000440,2024-06-05,PTY-0290,REF-000440,ITM-0002_COMP-0016,6,38500,231000,Pending,2024-06-30,Purchase Order for Neha Patel Distributors,2024-06-05 00:00:00,2024-06-30 08:00:00,1
ORD-0441,COMP-0016,Sales Order,SO-000441,2024-05-11,PTY-0288,REF-000441,ITM-0003_COMP-0016,4,42000,168000,Completed,2024-06-01,Sales Order for Priya Patel Suppliers,2024-05-11 00:00:00,2024-06-30 08:00:00,1
ORD-0442,COMP-0016,Sales Order,SO-000442,2024-04-14,PTY-0289,REF-000442,ITM-0001_COMP-0016,8,65000,520000,Confirmed,2024-04-29,Sales Order for Amit Singh Suppliers,2024-04-14 00:00:00,2024-06-30 08:00:00,1
ORD-0443,COMP-0016,Sales Order,SO-000443,2024-05-31,PTY-0289,REF-000443,ITM-0002_COMP-0016,2,55000,110000,Pending,2024-06-22,Sales Order for Amit Singh Suppliers,2024-05-31 00:00:00,2024-06-30 08:00:00,1
ORD-0444,COMP-0016,Sales Order,SO-000444,2024-05-03,PTY-0274,REF-000444,ITM-0004_COMP-0016,5,120000,600000,Confirmed,2024-05-21,Sales Order for Amit Gupta Suppliers,2024-05-03 00:00:00,2024-06-30 08:00:00,1
ORD-0445,COMP-0016,Purchase Order,PO-000445,2024-06-26,PTY-0284,REF-000445,ITM-0007_COMP-0016,6,7000,42000,Cancelled,2024-07-24,Purchase Order for Vikram Singh Suppliers,2024-06-26 00:00:00,2024-06-30 08:00:00,1
ORD-0446,COMP-0016,Purchase Order,PO-000446,2024-04-27,PTY-0280,REF-000446,ITM-0005_COMP-0016,10,38500,385000,Confirmed,2024-05-16,Purchase Order for Priya Patel Suppliers,2024-04-27 00:00:00,2024-06-30 08:00:00,1
ORD-0447,COMP-0016,Purchase Order,PO-000447,2024-04-01,PTY-0277,REF-000447,ITM-0004_COMP-0016,7,84000,588000,Completed,2024-04-20,Purchase Order for Rajesh Singh Distributors,2024-04-01 00:00:00,2024-06-30 08:00:00,1
ORD-0448,COMP-0016,Purchase Order,PO-000448,2024-05-08,PTY-0280,REF-000448,ITM-0002_COMP-0016,3,38500,115500,Completed,2024-05-15,Purchase Order for Priya Patel Suppliers,2024-05-08 00:00:00,2024-06-30 08:00:00,1
ORD-0449,COMP-0016,Sales Order,SO-000449,2024-06-09,PTY-0279,REF-000449,ITM-0007_COMP-0016,9,10000,90000,Confirmed,2024-07-05,Sales Order for Priya Sharma Traders,2024-06-09 00:00:00,2024-06-30 08:00:00,1
ORD-0450,COMP-0016,Sales Order,SO-000450,2024-06-21,PTY-0285,REF-000450,ITM-0003_COMP-0016,9,42000,378000,Cancelled,2024-07-19,Sales Order for Amit Sharma Traders,2024-06-21 00:00:00,2024-06-30 08:00:00,1
ORD-0451,COMP-0016,Purchase Order,PO-000451,2024-06-20,PTY-0273,REF-000451,ITM-0005_COMP-0016,4,38500,154000,Confirmed,2024-07-15,Purchase Order for Vikram Patel Traders,2024-06-20 00:00:00,2024-06-30 08:00:00,1
ORD-0452,COMP-0016,Sales Order,SO-000452,2024-05-17,PTY-0286,REF-000452,ITM-0001_COMP-0016,3,65000,195000,Completed,2024-06-05,Sales Order for Rajesh Gupta Traders,2024-05-17 00:00:00,2024-06-30 08:00:00,1
ORD-0453,COMP-0016,Purchase Order,PO-000453,2024-06-30,PTY-0283,REF-000453,ITM-0008_COMP-0016,6,630,3780,Completed,2024-07-11,Purchase Order for Vikram Gupta Traders,2024-06-30 00:00:00,2024-06-30 08:00:00,1
ORD-0454,COMP-0016,Purchase Order,PO-000454,2024-05-26,PTY-0284,REF-000454,ITM-0005_COMP-0016,9,38500,346500,Confirmed,2024-06-03,Purchase Order for Vikram Singh Suppliers,2024-05-26 00:00:00,2024-06-30 08:00:00,1
ORD-0455,COMP-0016,Purchase Order,PO-000455,2024-04-13,PTY-0279,REF-000455,ITM-0007_COMP-0016,8,7000,56000,Pending,2024-05-06,Purchase Order for Priya Sharma Traders,2024-04-13 00:00:00,2024-06-30 08:00:00,1
ORD-0456,COMP-0016,Sales Order,SO-000456,2024-05-11,PTY-0281,REF-000456,ITM-0009_COMP-0016,2,1500,3000,Confirmed,2024-05-25,Sales Order for Amit Sharma Traders,2024-05-11 00:00:00,2024-06-30 08:00:00,1
ORD-0457,COMP-0016,Purchase Order,PO-000457,2024-06-02,PTY-0280,REF-000457,ITM-0003_COMP-0016,10,29399,293990,Confirmed,2024-06-25,Purchase Order for Priya Patel Suppliers,2024-06-02 00:00:00,2024-06-30 08:00:00,1
ORD-0458,COMP-0016,Sales Order,SO-000458,2024-06-18,PTY-0274,REF-000458,ITM-0004_COMP-0016,10,120000,1200000,Confirmed,2024-07-06,Sales Order for Amit Gupta Suppliers,2024-06-18 00:00:00,2024-06-30 08:00:00,1
ORD-0459,COMP-0016,Sales Order,SO-000459,2024-05-17,PTY-0286,REF-000459,ITM-0001_COMP-0016,9,65000,585000,Completed,2024-06-13,Sales Order for Rajesh Gupta Traders,2024-05-17 00:00:00,2024-06-30 08:00:00,1
ORD-0460,COMP-0016,Sales Order,SO-000460,2024-05-15,PTY-0278,REF-000460,ITM-0009_COMP-0016,8,1500,12000,Confirmed,2024-05-29,Sales Order for Priya Sharma Traders,2024-05-15 00:00:00,2024-06-30 08:00:00,1
ORD-0461,COMP-0016,Sales Order,SO-000461,2024-04-04,PTY-0276,REF-000461,ITM-0005_COMP-0016,10,55000,550000,Completed,2024-04-30,Sales Order for Neha Kumar Traders,2024-04-04 00:00:00,2024-06-30 08:00:00,1
ORD-0462,COMP-0016,Purchase Order,PO-000462,2024-05-09,PTY-0281,REF-000462,ITM-0005_COMP-0016,8,38500,308000,Completed,2024-05-22,Purchase Order for Amit Sharma Traders,2024-05-09 00:00:00,2024-06-30 08:00:00,1
ORD-0463,COMP-0016,Purchase Order,PO-000463,2024-06-23,PTY-0283,REF-000463,ITM-0001_COMP-0016,5,45500,227500,Cancelled,2024-07-18,Purchase Order for Vikram Gupta Traders,2024-06-23 00:00:00,2024-06-30 08:00:00,1
ORD-0464,COMP-0016,Purchase Order,PO-000464,2024-04-06,PTY-0283,REF-000464,ITM-0009_COMP-0016,2,1050,2100,Confirmed,2024-05-02,Purchase Order for Vikram Gupta Traders,2024-04-06 00:00:00,2024-06-30 08:00:00,1
ORD-0465,COMP-0016,Purchase Order,PO-000465,2024-05-20,PTY-0289,REF-000465,ITM-0008_COMP-0016,8,630,5040,Completed,2024-06-03,Purchase Order for Amit Singh Suppliers,2024-05-20 00:00:00,2024-06-30 08:00:00,1
ORD-0466,COMP-0016,Sales Order,SO-000466,2024-04-13,PTY-0279,REF-000466,ITM-0005_COMP-0016,1,55000,55000,Completed,2024-04-30,Sales Order for Priya Sharma Traders,2024-04-13 00:00:00,2024-06-30 08:00:00,1
ORD-0467,COMP-0016,Sales Order,SO-000467,2024-05-22,PTY-0274,REF-000467,ITM-0009_COMP-0016,1,1500,1500,Completed,2024-06-07,Sales Order for Amit Gupta Suppliers,2024-05-22 00:00:00,2024-06-30 08:00:00,1
ORD-0468,COMP-0016,Purchase Order,PO-000468,2024-06-30,PTY-0281,REF-000468,ITM-0007_COMP-0016,10,7000,70000,Confirmed,2024-07-27,Purchase Order for Amit Sharma Traders,2024-06-30 00:00:00,2024-06-30 08:00:00,1
ORD-0469,COMP-0016,Sales Order,SO-000469,2024-04-28,PTY-0287,REF-000469,ITM-0003_COMP-0016,2,42000,84000,Completed,2024-05-26,Sales Order for Rajesh Sharma Distributors,2024-04-28 00:00:00,2024-06-30 08:00:00,1
