LogID,CompanyID,WorkflowID,WorkflowName,TriggerType,StartTime,EndTime,Status,RecordsProcessed,ErrorMessage,DurationSeconds,CreatedAt
LOG-0984,COMP-0007,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-20 02:54:00,2024-04-20 02:56:30,Success,30,,150,2024-04-20 02:54:00
LOG-0985,COMP-0007,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-20 02:31:00,2024-04-20 02:33:00,Success,50,,120,2024-04-20 02:31:00
LOG-0986,COMP-0008,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-20 02:49:00,2024-04-20 02:49:15,Success,3,,15,2024-04-20 02:49:00
LOG-0987,COMP-0008,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-20 02:16:00,2024-04-20 02:16:45,Failed,0,Connection timeout,0,2024-04-20 02:16:00
LOG-0988,COMP-0008,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-20 02:21:00,2024-04-20 02:22:00,Success,15,,60,2024-04-20 02:21:00
LOG-0989,COMP-0008,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-20 02:45:00,2024-04-20 02:47:30,Success,30,,150,2024-04-20 02:45:00
LOG-0990,COMP-0008,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-20 02:13:00,2024-04-20 02:15:00,Success,50,,120,2024-04-20 02:13:00
LOG-0991,COMP-0009,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-20 02:08:00,2024-04-20 02:08:15,Failed,0,Connection timeout,0,2024-04-20 02:08:00
LOG-0992,COMP-0009,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-20 02:14:00,2024-04-20 02:14:45,Success,25,,45,2024-04-20 02:14:00
LOG-0993,COMP-0009,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-20 02:42:00,2024-04-20 02:43:00,Success,15,,60,2024-04-20 02:42:00
LOG-0994,COMP-0009,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-20 02:10:00,2024-04-20 02:12:30,Success,30,,150,2024-04-20 02:10:00
LOG-0995,COMP-0009,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-20 02:52:00,2024-04-20 02:54:00,Success,50,,120,2024-04-20 02:52:00
LOG-0996,COMP-0010,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-20 02:28:00,2024-04-20 02:28:15,Success,3,,15,2024-04-20 02:28:00
LOG-0997,COMP-0010,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-20 02:01:00,2024-04-20 02:01:45,Success,25,,45,2024-04-20 02:01:00
LOG-0998,COMP-0010,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-20 02:10:00,2024-04-20 02:11:00,Success,15,,60,2024-04-20 02:10:00
LOG-0999,COMP-0010,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-20 02:02:00,2024-04-20 02:04:30,Success,30,,150,2024-04-20 02:02:00
LOG-1000,COMP-0010,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-20 02:09:00,2024-04-20 02:11:00,Success,50,,120,2024-04-20 02:09:00
LOG-1001,COMP-0001,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-21 02:21:00,2024-04-21 02:21:15,Success,3,,15,2024-04-21 02:21:00
LOG-1002,COMP-0001,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-21 02:26:00,2024-04-21 02:26:45,Success,25,,45,2024-04-21 02:26:00
LOG-1003,COMP-0001,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-21 02:46:00,2024-04-21 02:47:00,Success,15,,60,2024-04-21 02:46:00
LOG-1004,COMP-0001,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-21 02:43:00,2024-04-21 02:45:30,Success,30,,150,2024-04-21 02:43:00
LOG-1005,COMP-0001,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-21 02:37:00,2024-04-21 02:39:00,Success,50,,120,2024-04-21 02:37:00
LOG-1006,COMP-0002,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-21 02:57:00,2024-04-21 02:57:15,Success,3,,15,2024-04-21 02:57:00
LOG-1007,COMP-0002,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-21 02:29:00,2024-04-21 02:29:45,Success,25,,45,2024-04-21 02:29:00
LOG-1008,COMP-0002,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-21 02:18:00,2024-04-21 02:19:00,Success,15,,60,2024-04-21 02:18:00
LOG-1009,COMP-0002,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-21 02:26:00,2024-04-21 02:28:30,Success,30,,150,2024-04-21 02:26:00
LOG-1010,COMP-0002,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-21 02:35:00,2024-04-21 02:37:00,Success,50,,120,2024-04-21 02:35:00
LOG-1011,COMP-0003,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-21 02:04:00,2024-04-21 02:04:15,Success,3,,15,2024-04-21 02:04:00
LOG-1012,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-21 02:37:00,2024-04-21 02:37:45,Success,25,,45,2024-04-21 02:37:00
LOG-1013,COMP-0003,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-21 02:50:00,2024-04-21 02:51:00,Success,15,,60,2024-04-21 02:50:00
LOG-1014,COMP-0003,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-21 02:25:00,2024-04-21 02:27:30,Success,30,,150,2024-04-21 02:25:00
LOG-1015,COMP-0003,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-21 02:29:00,2024-04-21 02:31:00,Success,50,,120,2024-04-21 02:29:00
LOG-1016,COMP-0004,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-21 02:25:00,2024-04-21 02:25:15,Success,3,,15,2024-04-21 02:25:00
LOG-1017,COMP-0004,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-21 02:55:00,2024-04-21 02:55:45,Success,25,,45,2024-04-21 02:55:00
LOG-1018,COMP-0004,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-21 02:38:00,2024-04-21 02:39:00,Success,15,,60,2024-04-21 02:38:00
LOG-1019,COMP-0004,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-21 02:17:00,2024-04-21 02:19:30,Failed,0,Connection timeout,0,2024-04-21 02:17:00
LOG-1020,COMP-0004,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-21 02:59:00,2024-04-21 03:01:00,Success,50,,120,2024-04-21 02:59:00
LOG-1021,COMP-0005,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-21 02:47:00,2024-04-21 02:47:15,Success,3,,15,2024-04-21 02:47:00
LOG-1022,COMP-0005,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-21 02:31:00,2024-04-21 02:31:45,Success,25,,45,2024-04-21 02:31:00
LOG-1023,COMP-0005,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-21 02:13:00,2024-04-21 02:14:00,Success,15,,60,2024-04-21 02:13:00
LOG-1024,COMP-0005,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-21 02:11:00,2024-04-21 02:13:30,Success,30,,150,2024-04-21 02:11:00
LOG-1025,COMP-0005,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-21 02:04:00,2024-04-21 02:06:00,Success,50,,120,2024-04-21 02:04:00
LOG-1026,COMP-0006,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-21 02:10:00,2024-04-21 02:10:15,Success,3,,15,2024-04-21 02:10:00
LOG-1027,COMP-0006,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-21 02:38:00,2024-04-21 02:38:45,Success,25,,45,2024-04-21 02:38:00
LOG-1028,COMP-0006,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-21 02:34:00,2024-04-21 02:35:00,Success,15,,60,2024-04-21 02:34:00
LOG-1029,COMP-0006,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-21 02:44:00,2024-04-21 02:46:30,Success,30,,150,2024-04-21 02:44:00
LOG-1030,COMP-0006,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-21 02:00:00,2024-04-21 02:02:00,Success,50,,120,2024-04-21 02:00:00
LOG-1031,COMP-0007,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-21 02:27:00,2024-04-21 02:27:15,Success,3,,15,2024-04-21 02:27:00
LOG-1032,COMP-0007,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-21 02:15:00,2024-04-21 02:15:45,Success,25,,45,2024-04-21 02:15:00
LOG-1033,COMP-0007,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-21 02:16:00,2024-04-21 02:17:00,Success,15,,60,2024-04-21 02:16:00
LOG-1034,COMP-0007,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-21 02:37:00,2024-04-21 02:39:30,Success,30,,150,2024-04-21 02:37:00
LOG-1035,COMP-0007,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-21 02:43:00,2024-04-21 02:45:00,Success,50,,120,2024-04-21 02:43:00
LOG-1036,COMP-0008,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-21 02:10:00,2024-04-21 02:10:15,Success,3,,15,2024-04-21 02:10:00
LOG-1037,COMP-0008,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-21 02:02:00,2024-04-21 02:02:45,Success,25,,45,2024-04-21 02:02:00
LOG-1038,COMP-0008,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-21 02:01:00,2024-04-21 02:02:00,Success,15,,60,2024-04-21 02:01:00
LOG-1039,COMP-0008,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-21 02:38:00,2024-04-21 02:40:30,Success,30,,150,2024-04-21 02:38:00
LOG-1040,COMP-0008,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-21 02:03:00,2024-04-21 02:05:00,Success,50,,120,2024-04-21 02:03:00
LOG-1041,COMP-0009,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-21 02:45:00,2024-04-21 02:45:15,Failed,0,Connection timeout,0,2024-04-21 02:45:00
LOG-1042,COMP-0009,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-21 02:55:00,2024-04-21 02:55:45,Failed,0,Connection timeout,0,2024-04-21 02:55:00
LOG-1043,COMP-0009,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-21 02:36:00,2024-04-21 02:37:00,Success,15,,60,2024-04-21 02:36:00
LOG-1044,COMP-0009,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-21 02:44:00,2024-04-21 02:46:30,Success,30,,150,2024-04-21 02:44:00
LOG-1045,COMP-0009,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-21 02:46:00,2024-04-21 02:48:00,Success,50,,120,2024-04-21 02:46:00
LOG-1046,COMP-0010,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-21 02:31:00,2024-04-21 02:31:15,Success,3,,15,2024-04-21 02:31:00
LOG-1047,COMP-0010,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-21 02:48:00,2024-04-21 02:48:45,Failed,0,Connection timeout,0,2024-04-21 02:48:00
LOG-1048,COMP-0010,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-21 02:34:00,2024-04-21 02:35:00,Success,15,,60,2024-04-21 02:34:00
LOG-1049,COMP-0010,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-21 02:22:00,2024-04-21 02:24:30,Success,30,,150,2024-04-21 02:22:00
LOG-1050,COMP-0010,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-21 02:39:00,2024-04-21 02:41:00,Success,50,,120,2024-04-21 02:39:00
LOG-1051,COMP-0001,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-22 02:57:00,2024-04-22 02:57:15,Failed,0,Connection timeout,0,2024-04-22 02:57:00
LOG-1052,COMP-0001,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-22 02:49:00,2024-04-22 02:49:45,Success,25,,45,2024-04-22 02:49:00
LOG-1053,COMP-0001,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-22 02:02:00,2024-04-22 02:03:00,Success,15,,60,2024-04-22 02:02:00
LOG-1054,COMP-0001,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-22 02:01:00,2024-04-22 02:03:30,Success,30,,150,2024-04-22 02:01:00
LOG-1055,COMP-0001,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-22 02:23:00,2024-04-22 02:25:00,Success,50,,120,2024-04-22 02:23:00
LOG-1056,COMP-0002,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-22 02:13:00,2024-04-22 02:13:15,Success,3,,15,2024-04-22 02:13:00
LOG-1057,COMP-0002,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-22 02:53:00,2024-04-22 02:53:45,Success,25,,45,2024-04-22 02:53:00
LOG-1058,COMP-0002,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-22 02:20:00,2024-04-22 02:21:00,Success,15,,60,2024-04-22 02:20:00
LOG-1059,COMP-0002,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-22 02:01:00,2024-04-22 02:03:30,Success,30,,150,2024-04-22 02:01:00
LOG-1060,COMP-0002,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-22 02:41:00,2024-04-22 02:43:00,Success,50,,120,2024-04-22 02:41:00
LOG-1061,COMP-0003,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-22 02:10:00,2024-04-22 02:10:15,Success,3,,15,2024-04-22 02:10:00
LOG-1062,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-22 02:29:00,2024-04-22 02:29:45,Success,25,,45,2024-04-22 02:29:00
LOG-1063,COMP-0003,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-22 02:20:00,2024-04-22 02:21:00,Failed,0,Connection timeout,0,2024-04-22 02:20:00
LOG-1064,COMP-0003,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-22 02:23:00,2024-04-22 02:25:30,Success,30,,150,2024-04-22 02:23:00
LOG-1065,COMP-0003,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-22 02:42:00,2024-04-22 02:44:00,Success,50,,120,2024-04-22 02:42:00
LOG-1066,COMP-0004,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-22 02:29:00,2024-04-22 02:29:15,Success,3,,15,2024-04-22 02:29:00
LOG-1067,COMP-0004,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-22 02:37:00,2024-04-22 02:37:45,Success,25,,45,2024-04-22 02:37:00
LOG-1068,COMP-0004,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-22 02:18:00,2024-04-22 02:19:00,Success,15,,60,2024-04-22 02:18:00
LOG-1069,COMP-0004,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-22 02:31:00,2024-04-22 02:33:30,Success,30,,150,2024-04-22 02:31:00
LOG-1070,COMP-0004,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-22 02:21:00,2024-04-22 02:23:00,Success,50,,120,2024-04-22 02:21:00
LOG-1071,COMP-0005,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-22 02:23:00,2024-04-22 02:23:15,Success,3,,15,2024-04-22 02:23:00
LOG-1072,COMP-0005,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-22 02:01:00,2024-04-22 02:01:45,Success,25,,45,2024-04-22 02:01:00
LOG-1073,COMP-0005,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-22 02:20:00,2024-04-22 02:21:00,Success,15,,60,2024-04-22 02:20:00
LOG-1074,COMP-0005,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-22 02:15:00,2024-04-22 02:17:30,Success,30,,150,2024-04-22 02:15:00
LOG-1075,COMP-0005,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-22 02:24:00,2024-04-22 02:26:00,Success,50,,120,2024-04-22 02:24:00
LOG-1076,COMP-0006,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-22 02:45:00,2024-04-22 02:45:15,Success,3,,15,2024-04-22 02:45:00
LOG-1077,COMP-0006,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-22 02:28:00,2024-04-22 02:28:45,Success,25,,45,2024-04-22 02:28:00
LOG-1078,COMP-0006,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-22 02:32:00,2024-04-22 02:33:00,Success,15,,60,2024-04-22 02:32:00
LOG-1079,COMP-0006,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-22 02:56:00,2024-04-22 02:58:30,Success,30,,150,2024-04-22 02:56:00
LOG-1080,COMP-0006,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-22 02:18:00,2024-04-22 02:20:00,Success,50,,120,2024-04-22 02:18:00
LOG-1081,COMP-0007,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-22 02:35:00,2024-04-22 02:35:15,Success,3,,15,2024-04-22 02:35:00
LOG-1082,COMP-0007,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-22 02:22:00,2024-04-22 02:22:45,Success,25,,45,2024-04-22 02:22:00
LOG-1083,COMP-0007,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-22 02:44:00,2024-04-22 02:45:00,Success,15,,60,2024-04-22 02:44:00
LOG-1084,COMP-0007,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-22 02:47:00,2024-04-22 02:49:30,Success,30,,150,2024-04-22 02:47:00
LOG-1085,COMP-0007,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-22 02:57:00,2024-04-22 02:59:00,Success,50,,120,2024-04-22 02:57:00
LOG-1086,COMP-0008,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-22 02:51:00,2024-04-22 02:51:15,Success,3,,15,2024-04-22 02:51:00
LOG-1087,COMP-0008,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-22 02:29:00,2024-04-22 02:29:45,Success,25,,45,2024-04-22 02:29:00
LOG-1088,COMP-0008,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-22 02:49:00,2024-04-22 02:50:00,Success,15,,60,2024-04-22 02:49:00
LOG-1089,COMP-0008,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-22 02:32:00,2024-04-22 02:34:30,Success,30,,150,2024-04-22 02:32:00
LOG-1090,COMP-0008,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-22 02:48:00,2024-04-22 02:50:00,Success,50,,120,2024-04-22 02:48:00
LOG-1091,COMP-0009,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-22 02:41:00,2024-04-22 02:41:15,Failed,0,Connection timeout,0,2024-04-22 02:41:00
LOG-1092,COMP-0009,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-22 02:55:00,2024-04-22 02:55:45,Success,25,,45,2024-04-22 02:55:00
LOG-1093,COMP-0009,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-22 02:40:00,2024-04-22 02:41:00,Failed,0,Connection timeout,0,2024-04-22 02:40:00
LOG-1094,COMP-0009,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-22 02:05:00,2024-04-22 02:07:30,Success,30,,150,2024-04-22 02:05:00
LOG-1095,COMP-0009,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-22 02:58:00,2024-04-22 03:00:00,Success,50,,120,2024-04-22 02:58:00
LOG-1096,COMP-0010,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-22 02:18:00,2024-04-22 02:18:15,Success,3,,15,2024-04-22 02:18:00
LOG-1097,COMP-0010,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-22 02:20:00,2024-04-22 02:20:45,Success,25,,45,2024-04-22 02:20:00
LOG-1098,COMP-0010,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-22 02:51:00,2024-04-22 02:52:00,Success,15,,60,2024-04-22 02:51:00
LOG-1099,COMP-0010,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-22 02:50:00,2024-04-22 02:52:30,Success,30,,150,2024-04-22 02:50:00
LOG-1100,COMP-0010,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-22 02:08:00,2024-04-22 02:10:00,Success,50,,120,2024-04-22 02:08:00
LOG-1101,COMP-0001,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-23 02:24:00,2024-04-23 02:24:15,Success,3,,15,2024-04-23 02:24:00
LOG-1102,COMP-0001,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-23 02:56:00,2024-04-23 02:56:45,Success,25,,45,2024-04-23 02:56:00
LOG-1103,COMP-0001,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-23 02:12:00,2024-04-23 02:13:00,Success,15,,60,2024-04-23 02:12:00
LOG-1104,COMP-0001,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-23 02:46:00,2024-04-23 02:48:30,Failed,0,Connection timeout,0,2024-04-23 02:46:00
LOG-1105,COMP-0001,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-23 02:09:00,2024-04-23 02:11:00,Success,50,,120,2024-04-23 02:09:00
LOG-1106,COMP-0002,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-23 02:03:00,2024-04-23 02:03:15,Success,3,,15,2024-04-23 02:03:00
LOG-1107,COMP-0002,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-23 02:46:00,2024-04-23 02:46:45,Success,25,,45,2024-04-23 02:46:00
LOG-1108,COMP-0002,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-23 02:54:00,2024-04-23 02:55:00,Success,15,,60,2024-04-23 02:54:00
LOG-1109,COMP-0002,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-23 02:46:00,2024-04-23 02:48:30,Success,30,,150,2024-04-23 02:46:00
LOG-1110,COMP-0002,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-23 02:50:00,2024-04-23 02:52:00,Success,50,,120,2024-04-23 02:50:00
LOG-1111,COMP-0003,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-23 02:18:00,2024-04-23 02:18:15,Success,3,,15,2024-04-23 02:18:00
LOG-1112,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-23 02:18:00,2024-04-23 02:18:45,Success,25,,45,2024-04-23 02:18:00
LOG-1113,COMP-0003,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-23 02:44:00,2024-04-23 02:45:00,Failed,0,Connection timeout,0,2024-04-23 02:44:00
LOG-1114,COMP-0003,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-23 02:12:00,2024-04-23 02:14:30,Success,30,,150,2024-04-23 02:12:00
LOG-1115,COMP-0003,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-23 02:27:00,2024-04-23 02:29:00,Success,50,,120,2024-04-23 02:27:00
LOG-1116,COMP-0004,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-23 02:41:00,2024-04-23 02:41:15,Success,3,,15,2024-04-23 02:41:00
LOG-1117,COMP-0004,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-23 02:50:00,2024-04-23 02:50:45,Success,25,,45,2024-04-23 02:50:00
LOG-1118,COMP-0004,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-23 02:16:00,2024-04-23 02:17:00,Failed,0,Connection timeout,0,2024-04-23 02:16:00
LOG-1119,COMP-0004,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-23 02:51:00,2024-04-23 02:53:30,Failed,0,Connection timeout,0,2024-04-23 02:51:00
LOG-1120,COMP-0004,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-23 02:52:00,2024-04-23 02:54:00,Success,50,,120,2024-04-23 02:52:00
LOG-1121,COMP-0005,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-23 02:02:00,2024-04-23 02:02:15,Success,3,,15,2024-04-23 02:02:00
LOG-1122,COMP-0005,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-23 02:53:00,2024-04-23 02:53:45,Success,25,,45,2024-04-23 02:53:00
LOG-1123,COMP-0005,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-23 02:22:00,2024-04-23 02:23:00,Success,15,,60,2024-04-23 02:22:00
LOG-1124,COMP-0005,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-23 02:20:00,2024-04-23 02:22:30,Success,30,,150,2024-04-23 02:20:00
LOG-1125,COMP-0005,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-23 02:03:00,2024-04-23 02:05:00,Success,50,,120,2024-04-23 02:03:00
LOG-1126,COMP-0006,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-23 02:18:00,2024-04-23 02:18:15,Success,3,,15,2024-04-23 02:18:00
LOG-1127,COMP-0006,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-23 02:30:00,2024-04-23 02:30:45,Success,25,,45,2024-04-23 02:30:00
LOG-1128,COMP-0006,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-23 02:16:00,2024-04-23 02:17:00,Success,15,,60,2024-04-23 02:16:00
LOG-1129,COMP-0006,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-23 02:51:00,2024-04-23 02:53:30,Failed,0,Connection timeout,0,2024-04-23 02:51:00
LOG-1130,COMP-0006,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-23 02:15:00,2024-04-23 02:17:00,Success,50,,120,2024-04-23 02:15:00
LOG-1131,COMP-0007,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-23 02:20:00,2024-04-23 02:20:15,Success,3,,15,2024-04-23 02:20:00
LOG-1132,COMP-0007,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-23 02:00:00,2024-04-23 02:00:45,Success,25,,45,2024-04-23 02:00:00
LOG-1133,COMP-0007,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-23 02:57:00,2024-04-23 02:58:00,Failed,0,Connection timeout,0,2024-04-23 02:57:00
LOG-1134,COMP-0007,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-23 02:50:00,2024-04-23 02:52:30,Success,30,,150,2024-04-23 02:50:00
LOG-1135,COMP-0007,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-23 02:51:00,2024-04-23 02:53:00,Success,50,,120,2024-04-23 02:51:00
LOG-1136,COMP-0008,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-23 02:46:00,2024-04-23 02:46:15,Success,3,,15,2024-04-23 02:46:00
LOG-1137,COMP-0008,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-23 02:16:00,2024-04-23 02:16:45,Success,25,,45,2024-04-23 02:16:00
LOG-1138,COMP-0008,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-23 02:45:00,2024-04-23 02:46:00,Success,15,,60,2024-04-23 02:45:00
LOG-1139,COMP-0008,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-23 02:04:00,2024-04-23 02:06:30,Success,30,,150,2024-04-23 02:04:00
LOG-1140,COMP-0008,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-23 02:38:00,2024-04-23 02:40:00,Success,50,,120,2024-04-23 02:38:00
LOG-1141,COMP-0009,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-23 02:39:00,2024-04-23 02:39:15,Success,3,,15,2024-04-23 02:39:00
