LineID,VoucherID,CompanyID,LineType,ItemID,Qty,Rate,Amount,LedgerID,LedgerDebit,LedgerCredit,Narration,CreatedDate,LastModifiedDate
VL-0718,VCH-0350,COMP-0007,Item,ITM-0008_COMP-0007,4,900,3600,,0,0,,2024-04-17,2024-05-01
VL-0719,VCH-0350,COMP-0007,Item,ITM-0001_COMP-0007,5,65000,325000,,0,0,,2024-04-17,2024-05-01
VL-0720,VCH-0350,COMP-0007,Item,ITM-0009_COMP-0007,6,1500,9000,,0,0,,2024-04-17,2024-05-01
VL-0721,VCH-0351,COMP-0007,Item,ITM-0003_COMP-0007,3,42000,126000,,0,0,,2024-06-19,2024-05-01
VL-0722,VCH-0351,COMP-0007,Item,ITM-0009_COMP-0007,3,1500,4500,,0,0,,2024-06-19,2024-05-01
VL-0723,VCH-0352,COMP-0007,Ledger,,0,0,8584,LED-0068,8584,0,Expense booking,2024-05-17,2024-05-01
VL-0724,VCH-0352,COMP-0007,Ledger,,0,0,8584,LED-0062,0,8584,Payment,2024-05-17,2024-05-01
VL-0725,VCH-0353,COMP-0007,Item,ITM-0006_COMP-0007,6,3500,21000,,0,0,,2024-04-04,2024-05-01
VL-0726,VCH-0353,COMP-0007,Item,ITM-0005_COMP-0007,1,55000,55000,,0,0,,2024-04-04,2024-05-01
VL-0727,VCH-0354,COMP-0007,Item,ITM-0003_COMP-0007,7,42000,294000,,0,0,,2024-04-04,2024-05-01
VL-0728,VCH-0355,COMP-0007,Item,ITM-0003_COMP-0007,2,42000,84000,,0,0,,2024-04-06,2024-05-01
VL-0729,VCH-0356,COMP-0007,Item,ITM-0007_COMP-0007,2,10000,20000,,0,0,,2024-04-02,2024-05-01
VL-0730,VCH-0357,COMP-0007,Ledger,,0,0,20218,LED-0070,20218,0,Expense booking,2024-04-15,2024-05-01
VL-0731,VCH-0357,COMP-0007,Ledger,,0,0,20218,LED-0062,0,20218,Payment,2024-04-15,2024-05-01
VL-0732,VCH-0358,COMP-0007,Item,ITM-0008_COMP-0007,5,900,4500,,0,0,,2024-06-08,2024-05-01
VL-0733,VCH-0358,COMP-0007,Item,ITM-0009_COMP-0007,3,1500,4500,,0,0,,2024-06-08,2024-05-01
VL-0734,VCH-0359,COMP-0007,Item,ITM-0002_COMP-0007,4,55000,220000,,0,0,,2024-05-12,2024-05-01
VL-0735,VCH-0359,COMP-0007,Item,ITM-0008_COMP-0007,3,900,2700,,0,0,,2024-05-12,2024-05-01
VL-0736,VCH-0359,COMP-0007,Item,ITM-0004_COMP-0007,4,120000,480000,,0,0,,2024-05-12,2024-05-01
VL-0737,VCH-0360,COMP-0007,Item,ITM-0002_COMP-0007,2,55000,110000,,0,0,,2024-06-05,2024-05-01
VL-0738,VCH-0361,COMP-0007,Item,ITM-0004_COMP-0007,5,120000,600000,,0,0,,2024-05-22,2024-05-01
VL-0739,VCH-0362,COMP-0007,Ledger,,0,0,14866,LED-0069,14866,0,Expense booking,2024-04-24,2024-05-01
VL-0740,VCH-0362,COMP-0007,Ledger,,0,0,14866,LED-0062,0,14866,Payment,2024-04-24,2024-05-01
VL-0741,VCH-0363,COMP-0007,Ledger,,0,0,24358,LED-0069,24358,0,Expense booking,2024-06-30,2024-05-01
VL-0742,VCH-0363,COMP-0007,Ledger,,0,0,24358,LED-0062,0,24358,Payment,2024-06-30,2024-05-01
VL-0743,VCH-0364,COMP-0007,Item,ITM-0003_COMP-0007,7,42000,294000,,0,0,,2024-04-17,2024-05-01
VL-0744,VCH-0364,COMP-0007,Item,ITM-0001_COMP-0007,1,65000,65000,,0,0,,2024-04-17,2024-05-01
VL-0745,VCH-0364,COMP-0007,Item,ITM-0006_COMP-0007,4,3500,14000,,0,0,,2024-04-17,2024-05-01
VL-0746,VCH-0365,COMP-0007,Item,ITM-0003_COMP-0007,7,42000,294000,,0,0,,2024-04-24,2024-05-01
VL-0747,VCH-0366,COMP-0007,Item,ITM-0006_COMP-0007,7,3500,24500,,0,0,,2024-05-12,2024-05-01
VL-0748,VCH-0366,COMP-0007,Item,ITM-0004_COMP-0007,8,120000,960000,,0,0,,2024-05-12,2024-05-01
VL-0749,VCH-0367,COMP-0007,Item,ITM-0008_COMP-0007,5,900,4500,,0,0,,2024-04-28,2024-05-01
VL-0750,VCH-0367,COMP-0007,Item,ITM-0002_COMP-0007,6,55000,330000,,0,0,,2024-04-28,2024-05-01
VL-0751,VCH-0367,COMP-0007,Item,ITM-0006_COMP-0007,6,3500,21000,,0,0,,2024-04-28,2024-05-01
VL-0752,VCH-0368,COMP-0007,Item,ITM-0008_COMP-0007,6,900,5400,,0,0,,2024-04-24,2024-05-01
VL-0753,VCH-0368,COMP-0007,Item,ITM-0002_COMP-0007,5,55000,275000,,0,0,,2024-04-24,2024-05-01
VL-0754,VCH-0368,COMP-0007,Item,ITM-0006_COMP-0007,2,3500,7000,,0,0,,2024-04-24,2024-05-01
VL-0755,VCH-0369,COMP-0007,Item,ITM-0003_COMP-0007,8,42000,336000,,0,0,,2024-05-17,2024-05-01
VL-0756,VCH-0369,COMP-0007,Item,ITM-0002_COMP-0007,2,55000,110000,,0,0,,2024-05-17,2024-05-01
VL-0757,VCH-0369,COMP-0007,Item,ITM-0008_COMP-0007,2,900,1800,,0,0,,2024-05-17,2024-05-01
VL-0758,VCH-0370,COMP-0007,Ledger,,0,0,9138,LED-0069,9138,0,Expense booking,2024-06-10,2024-05-01
VL-0759,VCH-0370,COMP-0007,Ledger,,0,0,9138,LED-0062,0,9138,Payment,2024-06-10,2024-05-01
VL-0760,VCH-0371,COMP-0007,Item,ITM-0003_COMP-0007,4,42000,168000,,0,0,,2024-05-10,2024-05-01
VL-0761,VCH-0371,COMP-0007,Item,ITM-0007_COMP-0007,3,10000,30000,,0,0,,2024-05-10,2024-05-01
VL-0762,VCH-0371,COMP-0007,Item,ITM-0008_COMP-0007,4,900,3600,,0,0,,2024-05-10,2024-05-01
VL-0763,VCH-0372,COMP-0007,Item,ITM-0003_COMP-0007,6,42000,252000,,0,0,,2024-04-03,2024-05-01
VL-0764,VCH-0372,COMP-0007,Item,ITM-0001_COMP-0007,4,65000,260000,,0,0,,2024-04-03,2024-05-01
VL-0765,VCH-0372,COMP-0007,Item,ITM-0007_COMP-0007,3,10000,30000,,0,0,,2024-04-03,2024-05-01
VL-0766,VCH-0373,COMP-0007,Item,ITM-0004_COMP-0007,7,120000,840000,,0,0,,2024-05-18,2024-05-01
VL-0767,VCH-0373,COMP-0007,Item,ITM-0003_COMP-0007,4,42000,168000,,0,0,,2024-05-18,2024-05-01
VL-0768,VCH-0373,COMP-0007,Item,ITM-0005_COMP-0007,5,55000,275000,,0,0,,2024-05-18,2024-05-01
VL-0769,VCH-0374,COMP-0007,Ledger,,0,0,18135,LED-0069,18135,0,Expense booking,2024-04-07,2024-05-01
VL-0770,VCH-0374,COMP-0007,Ledger,,0,0,18135,LED-0062,0,18135,Payment,2024-04-07,2024-05-01
VL-0771,VCH-0375,COMP-0007,Ledger,,0,0,18803,LED-0070,18803,0,Expense booking,2024-05-20,2024-05-01
VL-0772,VCH-0375,COMP-0007,Ledger,,0,0,18803,LED-0062,0,18803,Payment,2024-05-20,2024-05-01
VL-0773,VCH-0376,COMP-0007,Item,ITM-0002_COMP-0007,5,55000,275000,,0,0,,2024-05-30,2024-05-01
VL-0774,VCH-0377,COMP-0007,Item,ITM-0002_COMP-0007,1,55000,55000,,0,0,,2024-06-30,2024-05-01
VL-0775,VCH-0378,COMP-0007,Item,ITM-0004_COMP-0007,7,120000,840000,,0,0,,2024-05-23,2024-05-01
VL-0776,VCH-0379,COMP-0007,Item,ITM-0004_COMP-0007,6,120000,720000,,0,0,,2024-04-21,2024-05-01
VL-0777,VCH-0379,COMP-0007,Item,ITM-0009_COMP-0007,2,1500,3000,,0,0,,2024-04-21,2024-05-01
VL-0778,VCH-0379,COMP-0007,Item,ITM-0007_COMP-0007,4,10000,40000,,0,0,,2024-04-21,2024-05-01
VL-0779,VCH-0380,COMP-0007,Item,ITM-0003_COMP-0007,4,42000,168000,,0,0,,2024-05-06,2024-05-01
VL-0780,VCH-0381,COMP-0007,Item,ITM-0001_COMP-0007,5,65000,325000,,0,0,,2024-05-27,2024-05-01
VL-0781,VCH-0381,COMP-0007,Item,ITM-0002_COMP-0007,2,55000,110000,,0,0,,2024-05-27,2024-05-01
VL-0782,VCH-0382,COMP-0008,Item,ITM-0008_COMP-0008,2,900,1800,,0,0,,2024-06-20,2024-05-01
VL-0783,VCH-0382,COMP-0008,Item,ITM-0005_COMP-0008,8,55000,440000,,0,0,,2024-06-20,2024-05-01
VL-0784,VCH-0382,COMP-0008,Item,ITM-0007_COMP-0008,3,10000,30000,,0,0,,2024-06-20,2024-05-01
VL-0785,VCH-0383,COMP-0008,Ledger,,0,0,16186,LED-0079,16186,0,Expense booking,2024-04-10,2024-05-01
VL-0786,VCH-0383,COMP-0008,Ledger,,0,0,16186,LED-0072,0,16186,Payment,2024-04-10,2024-05-01
VL-0787,VCH-0384,COMP-0008,Item,ITM-0002_COMP-0008,7,55000,385000,,0,0,,2024-04-06,2024-05-01
VL-0788,VCH-0384,COMP-0008,Item,ITM-0008_COMP-0008,3,900,2700,,0,0,,2024-04-06,2024-05-01
VL-0789,VCH-0385,COMP-0008,Item,ITM-0005_COMP-0008,2,55000,110000,,0,0,,2024-06-30,2024-05-01
VL-0790,VCH-0385,COMP-0008,Item,ITM-0004_COMP-0008,2,120000,240000,,0,0,,2024-06-30,2024-05-01
VL-0791,VCH-0386,COMP-0008,Ledger,,0,0,16880,LED-0078,16880,0,Expense booking,2024-06-17,2024-05-01
VL-0792,VCH-0386,COMP-0008,Ledger,,0,0,16880,LED-0072,0,16880,Payment,2024-06-17,2024-05-01
VL-0793,VCH-0387,COMP-0008,Item,ITM-0007_COMP-0008,2,10000,20000,,0,0,,2024-06-25,2024-05-01
VL-0794,VCH-0387,COMP-0008,Item,ITM-0001_COMP-0008,5,65000,325000,,0,0,,2024-06-25,2024-05-01
VL-0795,VCH-0388,COMP-0008,Ledger,,0,0,21640,LED-0079,21640,0,Expense booking,2024-05-06,2024-05-01
VL-0796,VCH-0388,COMP-0008,Ledger,,0,0,21640,LED-0072,0,21640,Payment,2024-05-06,2024-05-01
VL-0797,VCH-0389,COMP-0008,Item,ITM-0002_COMP-0008,2,55000,110000,,0,0,,2024-05-24,2024-05-01
VL-0798,VCH-0389,COMP-0008,Item,ITM-0001_COMP-0008,8,65000,520000,,0,0,,2024-05-24,2024-05-01
VL-0799,VCH-0390,COMP-0008,Item,ITM-0007_COMP-0008,8,10000,80000,,0,0,,2024-05-02,2024-05-01
VL-0800,VCH-0390,COMP-0008,Item,ITM-0005_COMP-0008,7,55000,385000,,0,0,,2024-05-02,2024-05-01
VL-0801,VCH-0390,COMP-0008,Item,ITM-0001_COMP-0008,7,65000,455000,,0,0,,2024-05-02,2024-05-01
VL-0802,VCH-0391,COMP-0008,Item,ITM-0002_COMP-0008,4,55000,220000,,0,0,,2024-04-06,2024-05-01
VL-0803,VCH-0391,COMP-0008,Item,ITM-0009_COMP-0008,6,1500,9000,,0,0,,2024-04-06,2024-05-01
VL-0804,VCH-0391,COMP-0008,Item,ITM-0001_COMP-0008,7,65000,455000,,0,0,,2024-04-06,2024-05-01
VL-0805,VCH-0392,COMP-0008,Ledger,,0,0,6306,LED-0079,6306,0,Expense booking,2024-05-21,2024-05-01
VL-0806,VCH-0392,COMP-0008,Ledger,,0,0,6306,LED-0072,0,6306,Payment,2024-05-21,2024-05-01
VL-0807,VCH-0393,COMP-0008,Ledger,,0,0,20097,LED-0077,20097,0,Expense booking,2024-06-22,2024-05-01
VL-0808,VCH-0393,COMP-0008,Ledger,,0,0,20097,LED-0072,0,20097,Payment,2024-06-22,2024-05-01
VL-0809,VCH-0394,COMP-0008,Ledger,,0,0,19149,LED-0077,19149,0,Expense booking,2024-05-22,2024-05-01
VL-0810,VCH-0394,COMP-0008,Ledger,,0,0,19149,LED-0072,0,19149,Payment,2024-05-22,2024-05-01
VL-0811,VCH-0395,COMP-0008,Item,ITM-0006_COMP-0008,7,3500,24500,,0,0,,2024-04-28,2024-05-01
VL-0812,VCH-0395,COMP-0008,Item,ITM-0002_COMP-0008,1,55000,55000,,0,0,,2024-04-28,2024-05-01
VL-0813,VCH-0395,COMP-0008,Item,ITM-0003_COMP-0008,8,42000,336000,,0,0,,2024-04-28,2024-05-01
VL-0814,VCH-0396,COMP-0008,Item,ITM-0006_COMP-0008,5,3500,17500,,0,0,,2024-05-03,2024-05-01
VL-0815,VCH-0396,COMP-0008,Item,ITM-0004_COMP-0008,8,120000,960000,,0,0,,2024-05-03,2024-05-01
VL-0816,VCH-0397,COMP-0008,Item,ITM-0005_COMP-0008,6,55000,330000,,0,0,,2024-04-07,2024-05-01
VL-0817,VCH-0397,COMP-0008,Item,ITM-0003_COMP-0008,7,42000,294000,,0,0,,2024-04-07,2024-05-01
VL-0818,VCH-0397,COMP-0008,Item,ITM-0002_COMP-0008,6,55000,330000,,0,0,,2024-04-07,2024-05-01
VL-0819,VCH-0398,COMP-0008,Ledger,,0,0,7912,LED-0079,7912,0,Expense booking,2024-04-23,2024-05-01
VL-0820,VCH-0398,COMP-0008,Ledger,,0,0,7912,LED-0072,0,7912,Payment,2024-04-23,2024-05-01
VL-0821,VCH-0399,COMP-0008,Item,ITM-0006_COMP-0008,5,3500,17500,,0,0,,2024-05-16,2024-05-01
VL-0822,VCH-0400,COMP-0008,Ledger,,0,0,7963,LED-0080,7963,0,Expense booking,2024-04-13,2024-05-01
VL-0823,VCH-0400,COMP-0008,Ledger,,0,0,7963,LED-0072,0,7963,Payment,2024-04-13,2024-05-01
VL-0824,VCH-0401,COMP-0008,Item,ITM-0007_COMP-0008,4,10000,40000,,0,0,,2024-05-11,2024-05-01
VL-0825,VCH-0402,COMP-0008,Ledger,,0,0,20906,LED-0079,20906,0,Expense booking,2024-05-04,2024-05-01
VL-0826,VCH-0402,COMP-0008,Ledger,,0,0,20906,LED-0072,0,20906,Payment,2024-05-04,2024-05-01
VL-0827,VCH-0403,COMP-0008,Ledger,,0,0,16844,LED-0078,16844,0,Expense booking,2024-05-14,2024-05-01
VL-0828,VCH-0403,COMP-0008,Ledger,,0,0,16844,LED-0072,0,16844,Payment,2024-05-14,2024-05-01
VL-0829,VCH-0404,COMP-0008,Item,ITM-0005_COMP-0008,5,55000,275000,,0,0,,2024-04-22,2024-05-01
VL-0830,VCH-0405,COMP-0008,Item,ITM-0002_COMP-0008,2,55000,110000,,0,0,,2024-06-11,2024-05-01
VL-0831,VCH-0405,COMP-0008,Item,ITM-0004_COMP-0008,7,120000,840000,,0,0,,2024-06-11,2024-05-01
VL-0832,VCH-0405,COMP-0008,Item,ITM-0001_COMP-0008,5,65000,325000,,0,0,,2024-06-11,2024-05-01
VL-0833,VCH-0406,COMP-0008,Ledger,,0,0,22459,LED-0079,22459,0,Expense booking,2024-04-19,2024-05-01
VL-0834,VCH-0406,COMP-0008,Ledger,,0,0,22459,LED-0072,0,22459,Payment,2024-04-19,2024-05-01
VL-0835,VCH-0407,COMP-0008,Item,ITM-0005_COMP-0008,2,55000,110000,,0,0,,2024-05-21,2024-05-01
VL-0836,VCH-0408,COMP-0008,Ledger,,0,0,19501,LED-0077,19501,0,Expense booking,2024-05-12,2024-05-01
VL-0837,VCH-0408,COMP-0008,Ledger,,0,0,19501,LED-0072,0,19501,Payment,2024-05-12,2024-05-01
VL-0838,VCH-0409,COMP-0008,Item,ITM-0001_COMP-0008,4,65000,260000,,0,0,,2024-05-02,2024-05-01
VL-0839,VCH-0409,COMP-0008,Item,ITM-0008_COMP-0008,4,900,3600,,0,0,,2024-05-02,2024-05-01
VL-0840,VCH-0410,COMP-0008,Ledger,,0,0,19429,LED-0078,19429,0,Expense booking,2024-05-02,2024-05-01
VL-0841,VCH-0410,COMP-0008,Ledger,,0,0,19429,LED-0072,0,19429,Payment,2024-05-02,2024-05-01
VL-0842,VCH-0411,COMP-0008,Item,ITM-0008_COMP-0008,8,900,7200,,0,0,,2024-04-19,2024-05-01
VL-0843,VCH-0412,COMP-0008,Item,ITM-0007_COMP-0008,3,10000,30000,,0,0,,2024-05-24,2024-05-01
VL-0844,VCH-0413,COMP-0008,Item,ITM-0007_COMP-0008,6,10000,60000,,0,0,,2024-06-06,2024-05-01
VL-0845,VCH-0413,COMP-0008,Item,ITM-0005_COMP-0008,5,55000,275000,,0,0,,2024-06-06,2024-05-01
VL-0846,VCH-0413,COMP-0008,Item,ITM-0006_COMP-0008,7,3500,24500,,0,0,,2024-06-06,2024-05-01
VL-0847,VCH-0414,COMP-0008,Item,ITM-0006_COMP-0008,6,3500,21000,,0,0,,2024-05-18,2024-05-01
VL-0848,VCH-0415,COMP-0008,Ledger,,0,0,9407,LED-0079,9407,0,Expense booking,2024-04-10,2024-05-01
VL-0849,VCH-0415,COMP-0008,Ledger,,0,0,9407,LED-0072,0,9407,Payment,2024-04-10,2024-05-01
VL-0850,VCH-0416,COMP-0008,Item,ITM-0003_COMP-0008,8,42000,336000,,0,0,,2024-06-29,2024-05-01
VL-0851,VCH-0416,COMP-0008,Item,ITM-0002_COMP-0008,6,55000,330000,,0,0,,2024-06-29,2024-05-01
VL-0852,VCH-0416,COMP-0008,Item,ITM-0007_COMP-0008,2,10000,20000,,0,0,,2024-06-29,2024-05-01
VL-0853,VCH-0417,COMP-0008,Item,ITM-0009_COMP-0008,5,1500,7500,,0,0,,2024-06-17,2024-05-01
VL-0854,VCH-0417,COMP-0008,Item,ITM-0004_COMP-0008,1,120000,120000,,0,0,,2024-06-17,2024-05-01
VL-0855,VCH-0417,COMP-0008,Item,ITM-0008_COMP-0008,8,900,7200,,0,0,,2024-06-17,2024-05-01
VL-0856,VCH-0418,COMP-0008,Item,ITM-0002_COMP-0008,1,55000,55000,,0,0,,2024-06-19,2024-05-01
VL-0857,VCH-0418,COMP-0008,Item,ITM-0003_COMP-0008,8,42000,336000,,0,0,,2024-06-19,2024-05-01
VL-0858,VCH-0419,COMP-0008,Item,ITM-0008_COMP-0008,2,900,1800,,0,0,,2024-06-11,2024-05-01
VL-0859,VCH-0419,COMP-0008,Item,ITM-0003_COMP-0008,6,42000,252000,,0,0,,2024-06-11,2024-05-01
VL-0860,VCH-0420,COMP-0008,Ledger,,0,0,14046,LED-0079,14046,0,Expense booking,2024-04-09,2024-05-01
VL-0861,VCH-0420,COMP-0008,Ledger,,0,0,14046,LED-0072,0,14046,Payment,2024-04-09,2024-05-01
VL-0862,VCH-0421,COMP-0008,Ledger,,0,0,21082,LED-0080,21082,0,Expense booking,2024-04-04,2024-05-01
VL-0863,VCH-0421,COMP-0008,Ledger,,0,0,21082,LED-0072,0,21082,Payment,2024-04-04,2024-05-01
VL-0864,VCH-0422,COMP-0008,Ledger,,0,0,9369,LED-0080,9369,0,Expense booking,2024-06-30,2024-05-01
VL-0865,VCH-0422,COMP-0008,Ledger,,0,0,9369,LED-0072,0,9369,Payment,2024-06-30,2024-05-01
VL-0866,VCH-0423,COMP-0008,Item,ITM-0005_COMP-0008,7,55000,385000,,0,0,,2024-04-28,2024-05-01
VL-0867,VCH-0423,COMP-0008,Item,ITM-0006_COMP-0008,3,3500,10500,,0,0,,2024-04-28,2024-05-01
VL-0868,VCH-0423,COMP-0008,Item,ITM-0002_COMP-0008,6,55000,330000,,0,0,,2024-04-28,2024-05-01
VL-0869,VCH-0424,COMP-0008,Ledger,,0,0,6735,LED-0079,6735,0,Expense booking,2024-04-01,2024-05-01
VL-0870,VCH-0424,COMP-0008,Ledger,,0,0,6735,LED-0072,0,6735,Payment,2024-04-01,2024-05-01
VL-0871,VCH-0425,COMP-0008,Item,ITM-0002_COMP-0008,3,55000,165000,,0,0,,2024-06-15,2024-05-01
VL-0872,VCH-0425,COMP-0008,Item,ITM-0007_COMP-0008,4,10000,40000,,0,0,,2024-06-15,2024-05-01
VL-0873,VCH-0425,COMP-0008,Item,ITM-0006_COMP-0008,4,3500,14000,,0,0,,2024-06-15,2024-05-01
VL-0874,VCH-0426,COMP-0008,Ledger,,0,0,10876,LED-0078,10876,0,Expense booking,2024-06-16,2024-05-01
VL-0875,VCH-0426,COMP-0008,Ledger,,0,0,10876,LED-0072,0,10876,Payment,2024-06-16,2024-05-01
VL-0876,VCH-0427,COMP-0008,Item,ITM-0002_COMP-0008,2,55000,110000,,0,0,,2024-04-04,2024-05-01
VL-0877,VCH-0427,COMP-0008,Item,ITM-0006_COMP-0008,7,3500,24500,,0,0,,2024-04-04,2024-05-01
VL-0878,VCH-0427,COMP-0008,Item,ITM-0001_COMP-0008,7,65000,455000,,0,0,,2024-04-04,2024-05-01
VL-0879,VCH-0428,COMP-0008,Item,ITM-0006_COMP-0008,3,3500,10500,,0,0,,2024-05-23,2024-05-01
VL-0880,VCH-0429,COMP-0008,Item,ITM-0007_COMP-0008,2,10000,20000,,0,0,,2024-04-13,2024-05-01
VL-0881,VCH-0429,COMP-0008,Item,ITM-0005_COMP-0008,3,55000,165000,,0,0,,2024-04-13,2024-05-01
VL-0882,VCH-0429,COMP-0008,Item,ITM-0004_COMP-0008,5,120000,600000,,0,0,,2024-04-13,2024-05-01
VL-0883,VCH-0430,COMP-0008,Item,ITM-0002_COMP-0008,2,55000,110000,,0,0,,2024-05-22,2024-05-01
VL-0884,VCH-0430,COMP-0008,Item,ITM-0006_COMP-0008,5,3500,17500,,0,0,,2024-05-22,2024-05-01
VL-0885,VCH-0430,COMP-0008,Item,ITM-0004_COMP-0008,1,120000,120000,,0,0,,2024-05-22,2024-05-01
VL-0886,VCH-0431,COMP-0008,Item,ITM-0006_COMP-0008,2,3500,7000,,0,0,,2024-06-17,2024-05-01
VL-0887,VCH-0432,COMP-0008,Item,ITM-0001_COMP-0008,6,65000,390000,,0,0,,2024-04-22,2024-05-01
VL-0888,VCH-0433,COMP-0008,Item,ITM-0006_COMP-0008,4,3500,14000,,0,0,,2024-05-20,2024-05-01
VL-0889,VCH-0433,COMP-0008,Item,ITM-0002_COMP-0008,8,55000,440000,,0,0,,2024-05-20,2024-05-01
VL-0890,VCH-0433,COMP-0008,Item,ITM-0008_COMP-0008,3,900,2700,,0,0,,2024-05-20,2024-05-01
VL-0891,VCH-0434,COMP-0008,Item,ITM-0003_COMP-0008,6,42000,252000,,0,0,,2024-06-08,2024-05-01
VL-0892,VCH-0435,COMP-0008,Item,ITM-0003_COMP-0008,8,42000,336000,,0,0,,2024-06-13,2024-05-01
VL-0893,VCH-0435,COMP-0008,Item,ITM-0009_COMP-0008,1,1500,1500,,0,0,,2024-06-13,2024-05-01
VL-0894,VCH-0435,COMP-0008,Item,ITM-0007_COMP-0008,1,10000,10000,,0,0,,2024-06-13,2024-05-01
VL-0895,VCH-0436,COMP-0008,Ledger,,0,0,8941,LED-0079,8941,0,Expense booking,2024-06-08,2024-05-01
VL-0896,VCH-0436,COMP-0008,Ledger,,0,0,8941,LED-0072,0,8941,Payment,2024-06-08,2024-05-01
VL-0897,VCH-0437,COMP-0008,Item,ITM-0009_COMP-0008,3,1500,4500,,0,0,,2024-05-08,2024-05-01
VL-0898,VCH-0438,COMP-0008,Item,ITM-0006_COMP-0008,8,3500,28000,,0,0,,2024-04-13,2024-05-01
VL-0899,VCH-0439,COMP-0008,Item,ITM-0002_COMP-0008,6,55000,330000,,0,0,,2024-06-24,2024-05-01
VL-0900,VCH-0439,COMP-0008,Item,ITM-0009_COMP-0008,4,1500,6000,,0,0,,2024-06-24,2024-05-01
VL-0901,VCH-0440,COMP-0008,Item,ITM-0004_COMP-0008,1,120000,120000,,0,0,,2024-05-17,2024-05-01
VL-0902,VCH-0440,COMP-0008,Item,ITM-0007_COMP-0008,6,10000,60000,,0,0,,2024-05-17,2024-05-01
VL-0903,VCH-0441,COMP-0008,Ledger,,0,0,20742,LED-0077,20742,0,Expense booking,2024-04-08,2024-05-01
VL-0904,VCH-0441,COMP-0008,Ledger,,0,0,20742,LED-0072,0,20742,Payment,2024-04-08,2024-05-01
VL-0905,VCH-0442,COMP-0008,Item,ITM-0009_COMP-0008,4,1500,6000,,0,0,,2024-06-06,2024-05-01
VL-0906,VCH-0442,COMP-0008,Item,ITM-0007_COMP-0008,5,10000,50000,,0,0,,2024-06-06,2024-05-01
VL-0907,VCH-0443,COMP-0008,Item,ITM-0005_COMP-0008,7,55000,385000,,0,0,,2024-05-12,2024-05-01
VL-0908,VCH-0444,COMP-0008,Item,ITM-0001_COMP-0008,2,65000,130000,,0,0,,2024-05-22,2024-05-01
VL-0909,VCH-0444,COMP-0008,Item,ITM-0008_COMP-0008,6,900,5400,,0,0,,2024-05-22,2024-05-01
VL-0910,VCH-0445,COMP-0008,Item,ITM-0008_COMP-0008,1,900,900,,0,0,,2024-06-11,2024-05-01
VL-0911,VCH-0445,COMP-0008,Item,ITM-0005_COMP-0008,1,55000,55000,,0,0,,2024-06-11,2024-05-01
VL-0912,VCH-0446,COMP-0009,Item,ITM-0009_COMP-0009,6,1500,9000,,0,0,,2024-04-12,2024-05-01
VL-0913,VCH-0446,COMP-0009,Item,ITM-0003_COMP-0009,1,42000,42000,,0,0,,2024-04-12,2024-05-01
VL-0914,VCH-0446,COMP-0009,Item,ITM-0006_COMP-0009,1,3500,3500,,0,0,,2024-04-12,2024-05-01
VL-0915,VCH-0447,COMP-0009,Ledger,,0,0,17612,LED-0088,17612,0,Expense booking,2024-04-07,2024-05-01
VL-0916,VCH-0447,COMP-0009,Ledger,,0,0,17612,LED-0082,0,17612,Payment,2024-04-07,2024-05-01
VL-0917,VCH-0448,COMP-0009,Ledger,,0,0,6718,LED-0090,6718,0,Expense booking,2024-05-16,2024-05-01
VL-0918,VCH-0448,COMP-0009,Ledger,,0,0,6718,LED-0082,0,6718,Payment,2024-05-16,2024-05-01
VL-0919,VCH-0449,COMP-0009,Item,ITM-0006_COMP-0009,2,3500,7000,,0,0,,2024-06-05,2024-05-01
VL-0920,VCH-0449,COMP-0009,Item,ITM-0001_COMP-0009,8,65000,520000,,0,0,,2024-06-05,2024-05-01
VL-0921,VCH-0449,COMP-0009,Item,ITM-0002_COMP-0009,3,55000,165000,,0,0,,2024-06-05,2024-05-01
VL-0922,VCH-0450,COMP-0009,Ledger,,0,0,7390,LED-0088,7390,0,Expense booking,2024-04-29,2024-05-01
VL-0923,VCH-0450,COMP-0009,Ledger,,0,0,7390,LED-0082,0,7390,Payment,2024-04-29,2024-05-01
VL-0924,VCH-0451,COMP-0009,Item,ITM-0001_COMP-0009,4,65000,260000,,0,0,,2024-06-03,2024-05-01
VL-0925,VCH-0451,COMP-0009,Item,ITM-0009_COMP-0009,2,1500,3000,,0,0,,2024-06-03,2024-05-01
VL-0926,VCH-0451,COMP-0009,Item,ITM-0004_COMP-0009,5,120000,600000,,0,0,,2024-06-03,2024-05-01
VL-0927,VCH-0452,COMP-0009,Ledger,,0,0,15838,LED-0088,15838,0,Expense booking,2024-04-01,2024-05-01
VL-0928,VCH-0452,COMP-0009,Ledger,,0,0,15838,LED-0082,0,15838,Payment,2024-04-01,2024-05-01
VL-0929,VCH-0453,COMP-0009,Ledger,,0,0,17182,LED-0090,17182,0,Expense booking,2024-05-20,2024-05-01
VL-0930,VCH-0453,COMP-0009,Ledger,,0,0,17182,LED-0082,0,17182,Payment,2024-05-20,2024-05-01
VL-0931,VCH-0454,COMP-0009,Item,ITM-0005_COMP-0009,7,55000,385000,,0,0,,2024-04-06,2024-05-01
VL-0932,VCH-0455,COMP-0009,Item,ITM-0005_COMP-0009,5,55000,275000,,0,0,,2024-06-27,2024-05-01
VL-0933,VCH-0455,COMP-0009,Item,ITM-0004_COMP-0009,7,120000,840000,,0,0,,2024-06-27,2024-05-01
